purchase_order_item_id,purchase_order_id,product_id,quantity,unit_cost
POI00008817,PO0005400,PRD00063,138,7018.31
POI00008818,PO0007672,PRD00215,84,7543.91
POI00008819,PO0007074,PRD00327,118,11465.77
POI00008820,PO0008000,PRD00280,226,626.38
POI00008821,PO0004741,PRD00622,196,3778.03
POI00008822,PO0000104,PRD00928,166,5618.25
POI00008823,PO0008627,PRD00101,247,1142.0
POI00008824,PO0003522,PRD00297,258,3281.39
POI00008825,PO0007111,PRD00422,471,13723.46
POI00008826,PO0008868,PRD00527,366,13016.35
POI00008827,PO0003971,PRD00671,387,13764.06
POI00008828,PO0005502,PRD00237,75,10209.15
POI00008829,PO0001858,PRD00642,464,6743.72
POI00008830,PO0005731,PRD00020,414,14093.42
POI00008831,PO0004348,PRD00615,181,9737.39
POI00008832,PO0001028,PRD00293,330,14236.45
POI00008833,PO0000815,PRD00342,187,10654.4
POI00008834,PO0001324,PRD00208,394,10135.61
POI00008835,PO0001394,PRD00877,68,9378.32
POI00008836,PO0007797,PRD00473,295,4562.49
POI00008837,PO0006958,PRD00351,397,4761.19
POI00008838,PO0004619,PRD00316,269,14232.32
POI00008839,PO0006973,PRD00530,179,5677.57
POI00008840,PO0003418,PRD00547,229,10434.94
POI00008841,PO0000430,PRD00357,248,1898.36
POI00008842,PO0009535,PRD00149,221,8656.19
POI00008843,PO0000891,PRD00259,167,7569.95
POI00008844,PO0002900,PRD00175,457,834.63
POI00008845,PO0006259,PRD00618,258,7236.89
POI00008846,PO0004948,PRD00921,320,10131.57
POI00008847,PO0008908,PRD00578,58,3487.79
POI00008848,PO0009578,PRD00667,89,12142.23
POI00008849,PO0003555,PRD00764,199,6096.89
POI00008850,PO0007207,PRD00267,463,1734.0
POI00008851,PO0004201,PRD00874,314,13187.35
POI00008852,PO0009497,PRD00048,465,1009.0
POI00008853,PO0006900,PRD00739,77,7506.27
POI00008854,PO0004290,PRD00658,279,7106.49
POI00008855,PO0000773,PRD00522,174,2556.45
POI00008856,PO0009145,PRD00816,112,7753.49
POI00008857,PO0009799,PRD00107,251,9087.41
POI00008858,PO0003884,PRD00100,120,3533.63
POI00008859,PO0004378,PRD00193,350,1081.63
POI00008860,PO0003429,PRD00598,260,4825.42
POI00008861,PO0005356,PRD00786,27,12658.67
POI00008862,PO0005117,PRD00388,36,2534.89
POI00008863,PO0000059,PRD00681,46,14615.35
POI00008864,PO0005418,PRD00852,479,9836.31
POI00008865,PO0000677,PRD00385,397,11446.95
POI00008866,PO0005100,PRD00946,342,5214.57
POI00008867,PO0008342,PRD00319,447,3733.58
POI00008868,PO0006777,PRD00671,19,13764.06
POI00008869,PO0001110,PRD00120,485,4716.39
POI00008870,PO0006989,PRD00644,39,5838.18
POI00008871,PO0004215,PRD00670,240,8380.95
POI00008872,PO0000853,PRD00029,248,4613.81
POI00008873,PO0001418,PRD00423,322,13733.69
POI00008874,PO0009777,PRD00800,215,273.44
POI00008875,PO0000070,PRD00183,158,6823.92
POI00008876,PO0003906,PRD00786,413,12658.67
POI00008877,PO0005863,PRD00519,338,4521.82
POI00008878,PO0001914,PRD00617,98,9490.86
POI00008879,PO0003192,PRD00233,236,9106.69
POI00008880,PO0003261,PRD00907,204,14636.64
POI00008881,PO0000884,PRD00864,179,5345.24
POI00008882,PO0007247,PRD00253,314,11689.61
POI00008883,PO0008367,PRD00773,211,8251.54
POI00008884,PO0004672,PRD00849,309,10933.19
POI00008885,PO0007454,PRD00082,62,7141.05
POI00008886,PO0001448,PRD00656,361,3059.15
POI00008887,PO0007781,PRD00151,292,13666.4
POI00008888,PO0004369,PRD00585,226,4963.33
POI00008889,PO0004676,PRD00164,438,7114.43
POI00008890,PO0009909,PRD00504,274,12220.97
POI00008891,PO0007013,PRD00384,18,6284.42
POI00008892,PO0004840,PRD00525,110,14289.77
POI00008893,PO0002452,PRD00699,143,8800.55
POI00008894,PO0009481,PRD00433,116,10827.08
POI00008895,PO0005380,PRD00162,44,287.67
POI00008896,PO0007098,PRD00073,387,7015.92
POI00008897,PO0001221,PRD00283,258,14607.96
POI00008898,PO0006798,PRD00376,195,7767.99
POI00008899,PO0004357,PRD00329,281,14502.96
POI00008900,PO0007344,PRD00943,68,6024.16
POI00008901,PO0000266,PRD00248,244,2381.45
POI00008902,PO0004652,PRD00344,300,8985.89
POI00008903,PO0006532,PRD00393,161,755.72
POI00008904,PO0000182,PRD00713,62,5625.5
POI00008905,PO0003959,PRD00111,279,14538.3
POI00008906,PO0001776,PRD00101,10,1142.0
POI00008907,PO0000440,PRD00430,181,7529.58
POI00008908,PO0002338,PRD00416,263,5875.21
POI00008909,PO0000534,PRD00531,365,7772.95
POI00008910,PO0009475,PRD00836,295,2825.17
POI00008911,PO0001766,PRD00885,392,14081.25
POI00008912,PO0004529,PRD00095,424,11653.35
POI00008913,PO0003898,PRD00913,463,7633.07
POI00008914,PO0001265,PRD00123,224,6279.12
POI00008915,PO0005905,PRD00084,55,1880.19
POI00008916,PO0009104,PRD00608,73,2030.27
POI00008917,PO0000637,PRD00728,312,6550.29
POI00008918,PO0003902,PRD00756,224,13812.34
POI00008919,PO0005172,PRD00738,213,7712.85
POI00008920,PO0002218,PRD00982,360,2789.53
POI00008921,PO0002102,PRD00811,166,13260.28
POI00008922,PO0002039,PRD00506,375,2811.02
POI00008923,PO0006500,PRD00258,149,13278.68
POI00008924,PO0008847,PRD00229,255,5330.98
POI00008925,PO0000265,PRD00534,70,12763.59
POI00008926,PO0006739,PRD00215,241,7543.91
POI00008927,PO0008396,PRD00530,205,5677.57
POI00008928,PO0007020,PRD00384,129,6284.42
POI00008929,PO0004241,PRD00925,368,3105.28
POI00008930,PO0000429,PRD00740,293,5420.19
POI00008931,PO0004160,PRD00955,282,9957.38
POI00008932,PO0001067,PRD00900,404,12362.97
POI00008933,PO0002514,PRD00668,490,3092.64
POI00008934,PO0008927,PRD00080,142,9716.87
POI00008935,PO0008853,PRD00818,462,2577.53
POI00008936,PO0009187,PRD00825,62,6540.73
POI00008937,PO0009378,PRD00096,79,4636.27
POI00008938,PO0006987,PRD00938,280,14690.74
POI00008939,PO0003533,PRD00638,415,14235.92
POI00008940,PO0002196,PRD00655,426,136.93
POI00008941,PO0006173,PRD00522,210,2556.45
POI00008942,PO0003172,PRD00031,19,11922.53
POI00008943,PO0004051,PRD00436,388,10630.97
POI00008944,PO0003494,PRD00298,170,1909.75
POI00008945,PO0005085,PRD00834,464,4625.99
POI00008946,PO0004109,PRD00142,93,3723.43
POI00008947,PO0008043,PRD00468,302,7437.41
POI00008948,PO0004758,PRD00666,396,1874.61
POI00008949,PO0007897,PRD00566,192,1327.27
POI00008950,PO0000231,PRD00178,37,4216.94
POI00008951,PO0006700,PRD00973,43,4327.38
POI00008952,PO0005215,PRD00259,302,7569.95
POI00008953,PO0007119,PRD00260,95,500.56
POI00008954,PO0007140,PRD00613,363,2658.28
POI00008955,PO0002774,PRD00038,98,11694.03
POI00008956,PO0008681,PRD00888,406,4306.34
POI00008957,PO0002386,PRD00706,112,11072.04
POI00008958,PO0005872,PRD00851,233,13602.05
POI00008959,PO0003771,PRD00760,72,2297.92
POI00008960,PO0007249,PRD00327,73,11465.77
POI00008961,PO0007458,PRD00230,316,928.8
POI00008962,PO0002724,PRD00701,90,7267.54
POI00008963,PO0005357,PRD00895,470,8698.56
POI00008964,PO0000834,PRD00262,219,10465.39
POI00008965,PO0004368,PRD00971,474,2515.98
POI00008966,PO0006815,PRD00757,430,1024.97
POI00008967,PO0008543,PRD00966,313,6230.08
POI00008968,PO0004946,PRD00192,216,10003.41
POI00008969,PO0006445,PRD00108,123,14993.62
POI00008970,PO0001721,PRD00788,261,13824.18
POI00008971,PO0003426,PRD00157,309,3075.86
POI00008972,PO0003190,PRD00083,143,5329.01
POI00008973,PO0003235,PRD00191,477,6029.05
POI00008974,PO0003787,PRD00115,98,12984.47
POI00008975,PO0008545,PRD00340,31,13976.02
POI00008976,PO0001616,PRD00670,416,8380.95
POI00008977,PO0004683,PRD00892,256,3978.64
POI00008978,PO0000370,PRD00685,303,2103.9
POI00008979,PO0000908,PRD00076,389,5099.04
POI00008980,PO0004614,PRD00099,461,6175.08
POI00008981,PO0001388,PRD00348,190,10382.26
POI00008982,PO0006686,PRD00992,300,10351.03
POI00008983,PO0009555,PRD00375,499,2698.38
POI00008984,PO0003282,PRD00509,462,7385.46
POI00008985,PO0000329,PRD00717,417,5192.63
POI00008986,PO0001328,PRD00986,333,7134.56
POI00008987,PO0000848,PRD00986,334,7134.56
POI00008988,PO0001026,PRD00046,144,2330.39
POI00008989,PO0008108,PRD00127,163,12989.69
POI00008990,PO0002096,PRD00129,428,14713.16
POI00008991,PO0000529,PRD00727,469,1054.08
POI00008992,PO0004484,PRD00983,224,12437.52
POI00008993,PO0008775,PRD00351,149,4761.19
POI00008994,PO0000466,PRD00002,466,14088.84
POI00008995,PO0006940,PRD00435,187,11483.94
POI00008996,PO0009004,PRD00790,143,11430.76
POI00008997,PO0007419,PRD00195,345,8830.06
POI00008998,PO0004619,PRD00129,337,14713.16
POI00008999,PO0006309,PRD00980,166,10478.27
POI00009000,PO0002326,PRD00283,95,14607.96
POI00009001,PO0009090,PRD00389,233,10776.42
POI00009002,PO0005947,PRD00100,489,3533.63
POI00009003,PO0006868,PRD00908,43,5348.66
POI00009004,PO0007426,PRD00076,410,5099.04
POI00009005,PO0004092,PRD00875,241,6782.11
POI00009006,PO0000249,PRD00631,481,968.57
POI00009007,PO0006115,PRD00398,290,1850.01
POI00009008,PO0005086,PRD00410,59,4563.47
POI00009009,PO0005636,PRD00377,274,14726.74
POI00009010,PO0001204,PRD00386,292,7920.56
POI00009011,PO0006681,PRD00941,127,2714.98
POI00009012,PO0007248,PRD00439,23,7978.91
POI00009013,PO0004849,PRD00683,89,11134.9
POI00009014,PO0009051,PRD00342,293,10654.4
POI00009015,PO0009753,PRD00416,103,5875.21
POI00009016,PO0002761,PRD00348,294,10382.26
POI00009017,PO0001829,PRD00086,177,14709.22
POI00009018,PO0001270,PRD00803,175,4469.13
POI00009019,PO0005370,PRD00061,124,14248.21
POI00009020,PO0006711,PRD00944,79,7189.97
POI00009021,PO0005899,PRD00802,372,11346.21
POI00009022,PO0005304,PRD00647,389,2506.84
POI00009023,PO0002058,PRD00808,105,7399.02
POI00009024,PO0000223,PRD00555,217,9697.74
POI00009025,PO0009044,PRD00279,238,14005.9
POI00009026,PO0004920,PRD00257,71,12479.22
POI00009027,PO0001296,PRD00854,91,7572.34
POI00009028,PO0008075,PRD00476,329,12262.1
POI00009029,PO0005424,PRD00545,27,7193.96
POI00009030,PO0004311,PRD00136,355,9775.56
POI00009031,PO0005395,PRD00420,10,7232.56
POI00009032,PO0000448,PRD00337,454,11344.08
POI00009033,PO0009866,PRD00620,97,517.21
POI00009034,PO0007742,PRD00068,382,11959.71
POI00009035,PO0009479,PRD00108,482,14993.62
POI00009036,PO0007847,PRD00566,300,1327.27
POI00009037,PO0007223,PRD00924,109,3584.13
POI00009038,PO0007486,PRD00100,127,3533.63
POI00009039,PO0001234,PRD00656,55,3059.15
POI00009040,PO0000798,PRD00148,12,12811.77
POI00009041,PO0001489,PRD00317,328,11523.03
POI00009042,PO0001450,PRD00017,496,12322.4
POI00009043,PO0001918,PRD00935,398,2872.31
POI00009044,PO0003133,PRD00815,74,5837.27
POI00009045,PO0006784,PRD00571,444,268.96
POI00009046,PO0008416,PRD00644,319,5838.18
POI00009047,PO0000178,PRD00622,103,3778.03
POI00009048,PO0002812,PRD00226,227,7002.18
POI00009049,PO0004377,PRD00090,119,7083.4
POI00009050,PO0005308,PRD00787,450,3077.27
POI00009051,PO0005621,PRD00742,255,120.85
POI00009052,PO0006257,PRD00087,63,2757.27
POI00009053,PO0006208,PRD00289,242,5500.6
POI00009054,PO0008748,PRD00725,89,9430.17
POI00009055,PO0004030,PRD00352,223,10163.96
POI00009056,PO0007168,PRD00804,12,14440.13
POI00009057,PO0007616,PRD00669,59,4850.66
POI00009058,PO0004889,PRD00008,490,8448.73
POI00009059,PO0004940,PRD00693,232,12868.1
POI00009060,PO0004483,PRD00475,305,14519.03
POI00009061,PO0004192,PRD00723,258,642.86
POI00009062,PO0001772,PRD00329,199,14502.96
POI00009063,PO0004482,PRD00620,397,517.21
POI00009064,PO0003043,PRD00229,127,5330.98
POI00009065,PO0006322,PRD00055,491,8911.04
POI00009066,PO0002542,PRD00474,394,4767.61
POI00009067,PO0005500,PRD00160,124,2180.09
POI00009068,PO0001485,PRD00930,39,3393.62
POI00009069,PO0001557,PRD00224,143,3605.13
POI00009070,PO0006462,PRD00286,31,4652.92
POI00009071,PO0006702,PRD00736,47,4572.66
POI00009072,PO0001803,PRD00756,367,13812.34
POI00009073,PO0001125,PRD00200,375,12689.72
POI00009074,PO0009367,PRD00146,343,1182.02
POI00009075,PO0008261,PRD00501,167,4943.69
POI00009076,PO0004995,PRD00828,241,11820.43
POI00009077,PO0006669,PRD00579,50,3728.71
POI00009078,PO0006416,PRD00835,421,6236.81
POI00009079,PO0004289,PRD00685,323,2103.9
POI00009080,PO0007127,PRD00219,446,12493.83
POI00009081,PO0004992,PRD00839,161,1545.18
POI00009082,PO0005973,PRD00283,109,14607.96
POI00009083,PO0003053,PRD00046,244,2330.39
POI00009084,PO0008537,PRD00795,481,10383.68
POI00009085,PO0005554,PRD00093,422,12182.24
POI00009086,PO0004448,PRD00442,327,4068.49
POI00009087,PO0005382,PRD00978,357,10928.44
POI00009088,PO0006666,PRD00298,410,1909.75
POI00009089,PO0003056,PRD00078,464,8372.4
POI00009090,PO0009222,PRD00037,271,9868.39
POI00009091,PO0005441,PRD00457,364,7399.8
POI00009092,PO0007568,PRD00095,343,11653.35
POI00009093,PO0003103,PRD00346,155,2284.81
POI00009094,PO0007919,PRD00403,455,560.68
POI00009095,PO0001002,PRD00913,168,7633.07
POI00009096,PO0006733,PRD00594,407,6920.19
POI00009097,PO0003610,PRD00299,334,14959.16
POI00009098,PO0004778,PRD00402,230,2394.41
POI00009099,PO0001001,PRD00076,264,5099.04
POI00009100,PO0005549,PRD00504,456,12220.97
POI00009101,PO0007503,PRD00138,294,9292.5
POI00009102,PO0005292,PRD00422,143,13723.46
POI00009103,PO0007414,PRD00348,94,10382.26
POI00009104,PO0000088,PRD00273,297,3864.46
POI00009105,PO0001330,PRD00608,255,2030.27
POI00009106,PO0006600,PRD00135,109,7084.8
POI00009107,PO0004573,PRD00118,124,13920.88
POI00009108,PO0001020,PRD00352,465,10163.96
POI00009109,PO0005559,PRD00984,104,5821.18
POI00009110,PO0000764,PRD00044,466,9431.09
POI00009111,PO0002418,PRD00967,462,5210.76
POI00009112,PO0005776,PRD00076,148,5099.04
POI00009113,PO0000319,PRD00604,157,14528.53
POI00009114,PO0005020,PRD00497,347,9476.02
POI00009115,PO0002590,PRD00821,498,9726.69
POI00009116,PO0005123,PRD00979,319,3320.45
POI00009117,PO0006231,PRD00517,299,8167.29
POI00009118,PO0008958,PRD00596,99,6569.94
POI00009119,PO0004411,PRD00899,354,2478.21
POI00009120,PO0003032,PRD00439,162,7978.91
POI00009121,PO0008825,PRD00441,33,3675.25
POI00009122,PO0009646,PRD00729,240,5440.02
POI00009123,PO0006006,PRD00670,108,8380.95
POI00009124,PO0003378,PRD00423,148,13733.69
POI00009125,PO0009982,PRD00600,235,6787.54
POI00009126,PO0009606,PRD00791,348,10139.71
POI00009127,PO0008924,PRD00394,411,14023.98
POI00009128,PO0002897,PRD00046,30,2330.39
POI00009129,PO0008366,PRD00125,246,12971.28
POI00009130,PO0004552,PRD00601,218,14472.35
POI00009131,PO0006267,PRD00330,109,4277.84
POI00009132,PO0007159,PRD00283,439,14607.96
POI00009133,PO0006568,PRD00742,48,120.85
POI00009134,PO0004220,PRD00673,151,13879.93
POI00009135,PO0002163,PRD00669,359,4850.66
POI00009136,PO0003386,PRD00312,477,3819.03
POI00009137,PO0001418,PRD00313,88,9405.33
POI00009138,PO0001990,PRD00574,285,11589.74
POI00009139,PO0009618,PRD00498,185,515.55
POI00009140,PO0006669,PRD00038,462,11694.03
POI00009141,PO0004646,PRD00982,416,2789.53
POI00009142,PO0008004,PRD00621,28,7979.13
POI00009143,PO0000360,PRD00362,305,837.42
POI00009144,PO0007466,PRD00397,462,1277.33
POI00009145,PO0005834,PRD00910,254,10913.99
POI00009146,PO0003807,PRD00964,198,7890.02
POI00009147,PO0006529,PRD00161,463,14511.66
POI00009148,PO0002783,PRD00012,379,14609.65
POI00009149,PO0002966,PRD00655,98,136.93
POI00009150,PO0009462,PRD00748,255,9977.26
POI00009151,PO0009735,PRD00080,339,9716.87
POI00009152,PO0003926,PRD00964,164,7890.02
POI00009153,PO0001533,PRD00932,295,12917.17
POI00009154,PO0005514,PRD00750,464,6059.6
POI00009155,PO0004055,PRD00220,205,3710.28
POI00009156,PO0008138,PRD00215,314,7543.91
POI00009157,PO0008151,PRD00120,455,4716.39
POI00009158,PO0008250,PRD00213,164,11481.28
POI00009159,PO0002603,PRD00190,193,6496.64
POI00009160,PO0008418,PRD00148,393,12811.77
POI00009161,PO0002492,PRD00788,452,13824.18
POI00009162,PO0000955,PRD00592,335,14420.88
POI00009163,PO0007358,PRD00451,455,11303.64
POI00009164,PO0004424,PRD00149,431,8656.19
POI00009165,PO0005037,PRD00998,164,8420.65
POI00009166,PO0009683,PRD00117,332,9411.1
POI00009167,PO0008614,PRD00470,448,10835.82
POI00009168,PO0003646,PRD00975,91,9296.52
POI00009169,PO0006014,PRD00418,44,848.93
POI00009170,PO0001374,PRD00924,464,3584.13
POI00009171,PO0000108,PRD00507,236,8978.67
POI00009172,PO0004526,PRD00053,337,10059.59
POI00009173,PO0008692,PRD00813,454,1791.65
POI00009174,PO0005637,PRD00207,143,13259.47
POI00009175,PO0003261,PRD00082,433,7141.05
POI00009176,PO0007466,PRD00260,192,500.56
POI00009177,PO0007818,PRD00115,341,12984.47
POI00009178,PO0002156,PRD00409,180,13153.77
POI00009179,PO0002642,PRD00851,332,13602.05
POI00009180,PO0002191,PRD00455,410,3543.59
POI00009181,PO0005627,PRD00714,402,7100.41
POI00009182,PO0001275,PRD00275,278,2070.47
POI00009183,PO0009631,PRD00580,139,13972.91
POI00009184,PO0000558,PRD00131,67,5840.29
POI00009185,PO0001727,PRD00623,172,11479.62
POI00009186,PO0009552,PRD00418,239,848.93
POI00009187,PO0002773,PRD00761,131,9679.51
POI00009188,PO0004054,PRD00078,272,8372.4
POI00009189,PO0005940,PRD00100,390,3533.63
POI00009190,PO0000570,PRD00695,381,7153.53
POI00009191,PO0007153,PRD00176,357,1103.66
POI00009192,PO0005106,PRD00476,205,12262.1
POI00009193,PO0006057,PRD00867,135,2868.63
POI00009194,PO0008545,PRD00745,87,7007.02
POI00009195,PO0003754,PRD00858,141,718.7
POI00009196,PO0007395,PRD00316,366,14232.32
POI00009197,PO0006921,PRD00697,338,6403.2
POI00009198,PO0004835,PRD00569,19,1366.29
POI00009199,PO0000319,PRD00459,118,11986.98
POI00009200,PO0000256,PRD00584,351,13164.71
POI00009201,PO0004743,PRD00424,124,7036.46
POI00009202,PO0002555,PRD00328,348,13195.81
POI00009203,PO0007734,PRD00192,141,10003.41
POI00009204,PO0004962,PRD00128,321,8314.61
POI00009205,PO0003924,PRD00957,132,8262.63
POI00009206,PO0006570,PRD00867,498,2868.63
POI00009207,PO0004924,PRD00236,98,5509.36
POI00009208,PO0003383,PRD00715,321,7125.52
POI00009209,PO0001671,PRD00674,460,13022.73
POI00009210,PO0009035,PRD00788,248,13824.18
POI00009211,PO0003818,PRD00408,152,8695.92
POI00009212,PO0001883,PRD00391,184,8417.25
POI00009213,PO0009276,PRD00852,168,9836.31
POI00009214,PO0000048,PRD00468,310,7437.41
POI00009215,PO0006488,PRD00665,374,13549.44
POI00009216,PO0006330,PRD00634,133,11006.69
POI00009217,PO0006682,PRD00475,155,14519.03
POI00009218,PO0002132,PRD00230,22,928.8
POI00009219,PO0007275,PRD00326,285,12217.09
POI00009220,PO0000798,PRD00175,95,834.63
POI00009221,PO0003882,PRD00324,446,4070.68
POI00009222,PO0007127,PRD00119,286,510.73
POI00009223,PO0001592,PRD00933,363,4789.52
POI00009224,PO0004100,PRD00434,215,7897.25
POI00009225,PO0007644,PRD00424,382,7036.46
POI00009226,PO0007713,PRD00527,123,13016.35
POI00009227,PO0009024,PRD00067,242,10482.12
POI00009228,PO0008873,PRD00418,285,848.93
POI00009229,PO0009019,PRD00027,486,2942.25
POI00009230,PO0008533,PRD00695,481,7153.53
POI00009231,PO0003328,PRD00008,417,8448.73
POI00009232,PO0003827,PRD00013,31,14644.99
POI00009233,PO0009357,PRD00405,107,8998.95
POI00009234,PO0006399,PRD00038,280,11694.03
POI00009235,PO0005590,PRD00461,302,4804.84
POI00009236,PO0008290,PRD00998,124,8420.65
POI00009237,PO0003065,PRD00978,149,10928.44
POI00009238,PO0007239,PRD00844,247,10706.01
POI00009239,PO0007701,PRD00910,159,10913.99
POI00009240,PO0006585,PRD00327,19,11465.77
POI00009241,PO0001728,PRD00427,363,6255.84
POI00009242,PO0005645,PRD00815,470,5837.27
POI00009243,PO0008055,PRD00464,397,471.83
POI00009244,PO0009599,PRD00033,120,12290.88
POI00009245,PO0005032,PRD00197,376,14528.51
POI00009246,PO0003082,PRD00353,51,9182.34
POI00009247,PO0003015,PRD00590,212,14268.77
POI00009248,PO0000302,PRD00769,208,14259.3
POI00009249,PO0000963,PRD00255,236,13121.82
POI00009250,PO0004710,PRD00183,219,6823.92
POI00009251,PO0000381,PRD00885,290,14081.25
POI00009252,PO0004172,PRD00250,483,14546.26
POI00009253,PO0006824,PRD00842,296,10426.4
POI00009254,PO0002881,PRD00292,134,14246.05
POI00009255,PO0002097,PRD00262,482,10465.39
POI00009256,PO0007758,PRD00354,314,3435.02
POI00009257,PO0005554,PRD00386,283,7920.56
POI00009258,PO0005994,PRD00263,88,9261.0
POI00009259,PO0002142,PRD00112,310,10078.39
POI00009260,PO0007258,PRD00998,417,8420.65
POI00009261,PO0000774,PRD00285,302,8218.48
POI00009262,PO0002568,PRD00368,283,13705.39
POI00009263,PO0006883,PRD00550,91,1100.7
POI00009264,PO0003462,PRD00112,33,10078.39
POI00009265,PO0006693,PRD00493,49,4838.13
POI00009266,PO0003225,PRD00012,408,14609.65
POI00009267,PO0003098,PRD00687,317,6890.21
POI00009268,PO0005138,PRD00555,50,9697.74
POI00009269,PO0009802,PRD00629,376,377.33
POI00009270,PO0006659,PRD00592,475,14420.88
POI00009271,PO0004467,PRD00842,67,10426.4
POI00009272,PO0003974,PRD00593,413,1467.96
POI00009273,PO0006111,PRD00712,484,5380.83
POI00009274,PO0003478,PRD00389,39,10776.42
POI00009275,PO0004751,PRD00204,73,1118.21
POI00009276,PO0005754,PRD00513,111,7371.4
POI00009277,PO0004296,PRD00365,441,9821.16
POI00009278,PO0001012,PRD00021,265,650.8
POI00009279,PO0008978,PRD00915,358,10437.34
POI00009280,PO0006496,PRD00858,224,718.7
POI00009281,PO0007039,PRD00265,360,1738.91
POI00009282,PO0000125,PRD00427,77,6255.84
POI00009283,PO0004427,PRD00341,414,8938.37
POI00009284,PO0006601,PRD00802,399,11346.21
POI00009285,PO0004875,PRD00440,459,12108.02
POI00009286,PO0008686,PRD00163,106,8801.64
POI00009287,PO0001704,PRD00453,69,5806.99
POI00009288,PO0008844,PRD00468,458,7437.41
POI00009289,PO0002114,PRD00033,156,12290.88
POI00009290,PO0006788,PRD00550,19,1100.7
POI00009291,PO0007649,PRD00045,80,3578.64
POI00009292,PO0003215,PRD00113,89,4380.21
POI00009293,PO0004506,PRD00904,69,9633.15
POI00009294,PO0003113,PRD00446,468,10566.45
POI00009295,PO0000403,PRD00387,187,1001.43
POI00009296,PO0003134,PRD00265,241,1738.91
POI00009297,PO0001680,PRD00925,498,3105.28
POI00009298,PO0008259,PRD00767,202,8392.39
POI00009299,PO0009271,PRD00845,85,2083.84
POI00009300,PO0002938,PRD00887,223,6428.3
POI00009301,PO0005816,PRD00644,20,5838.18
POI00009302,PO0001892,PRD00838,293,9698.54
POI00009303,PO0008701,PRD00382,494,10379.13
