inventory_id,warehouse_id,product_id,quantity,reserved_quantity,last_updated
INV0002950,WH006,PRD00411,554,43,2026-07-12
INV0002951,WH006,PRD00860,1045,11,2026-07-20
INV0002952,WH006,PRD00800,962,23,2026-07-13
INV0002953,WH006,PRD00020,168,76,2026-07-02
INV0002954,WH006,PRD00154,497,1,2026-07-24
INV0002955,WH006,PRD00786,264,4,2026-07-30
INV0002956,WH006,PRD00536,1149,46,2026-07-14
INV0002957,WH006,PRD00680,125,44,2026-07-27
INV0002958,WH006,PRD00179,979,29,2026-07-29
INV0002959,WH006,PRD00700,160,70,2026-07-18
INV0002960,WH006,PRD00026,806,44,2026-07-05
INV0002961,WH006,PRD00450,841,62,2026-07-03
INV0002962,WH006,PRD00182,380,23,2026-07-24
INV0002963,WH006,PRD00792,220,20,2026-07-16
INV0002964,WH006,PRD00740,797,42,2026-07-09
INV0002965,WH006,PRD00358,48,31,2026-07-02
INV0002966,WH006,PRD00316,1057,39,2026-07-29
INV0002967,WH006,PRD00412,111,12,2026-07-02
INV0002968,WH006,PRD00281,1161,45,2026-07-07
INV0002969,WH006,PRD00677,1189,77,2026-07-12
INV0002970,WH006,PRD00417,382,20,2026-07-27
INV0002971,WH006,PRD00207,541,74,2026-07-27
INV0002972,WH006,PRD00220,555,32,2026-07-07
INV0002973,WH006,PRD00512,539,3,2026-07-10
INV0002974,WH006,PRD00913,819,55,2026-07-03
INV0002975,WH006,PRD00565,175,44,2026-07-14
INV0002976,WH006,PRD00920,362,16,2026-07-28
INV0002977,WH006,PRD00965,107,75,2026-07-17
INV0002978,WH006,PRD00206,788,35,2026-07-06
INV0002979,WH006,PRD00746,1106,49,2026-07-30
INV0002980,WH006,PRD00505,1129,24,2026-07-09
INV0002981,WH006,PRD00814,1148,21,2026-07-21
INV0002982,WH006,PRD00951,691,75,2026-07-29
INV0002983,WH006,PRD00415,603,28,2026-07-27
INV0002984,WH006,PRD00688,152,14,2026-07-10
INV0002985,WH006,PRD00906,988,21,2026-07-24
INV0002986,WH006,PRD00514,716,48,2026-07-09
INV0002987,WH006,PRD00825,124,44,2026-07-30
INV0002988,WH006,PRD00254,1048,22,2026-07-31
INV0002989,WH006,PRD00859,1079,4,2026-07-15
INV0002990,WH006,PRD00630,847,14,2026-07-07
INV0002991,WH006,PRD00842,925,65,2026-08-01
INV0002992,WH006,PRD00707,1077,63,2026-07-03
INV0002993,WH006,PRD00605,227,25,2026-07-22
INV0002994,WH006,PRD00541,458,66,2026-07-10
INV0002995,WH006,PRD00516,628,56,2026-07-05
INV0002996,WH006,PRD00893,401,19,2026-07-24
INV0002997,WH006,PRD00252,317,7,2026-07-04
INV0002998,WH006,PRD00360,733,59,2026-07-31
INV0002999,WH006,PRD00639,457,55,2026-07-21
INV0003000,WH006,PRD00661,1164,47,2026-07-14
INV0003001,WH007,PRD00125,647,61,2026-08-01
INV0003002,WH007,PRD00721,1008,23,2026-07-07
INV0003003,WH007,PRD00149,981,73,2026-07-27
INV0003004,WH007,PRD00940,3,33,2026-07-10
INV0003005,WH007,PRD00367,881,73,2026-07-02
INV0003006,WH007,PRD00035,1101,9,2026-07-04
INV0003007,WH007,PRD00530,142,56,2026-07-28
INV0003008,WH007,PRD00372,175,29,2026-07-17
INV0003009,WH007,PRD00409,104,23,2026-07-10
INV0003010,WH007,PRD00113,882,9,2026-07-20
INV0003011,WH007,PRD00675,1001,11,2026-07-20
INV0003012,WH007,PRD00128,972,23,2026-07-06
INV0003013,WH007,PRD00743,1018,6,2026-07-28
INV0003014,WH007,PRD00859,296,37,2026-07-30
INV0003015,WH007,PRD00506,77,21,2026-07-19
INV0003016,WH007,PRD00563,331,12,2026-08-01
INV0003017,WH007,PRD00684,1094,26,2026-08-01
INV0003018,WH007,PRD00998,1125,26,2026-07-06
INV0003019,WH007,PRD00420,382,2,2026-07-08
INV0003020,WH007,PRD00950,1185,11,2026-07-23
INV0003021,WH007,PRD00220,463,15,2026-07-06
INV0003022,WH007,PRD00320,1182,30,2026-07-15
INV0003023,WH007,PRD00925,522,8,2026-07-07
INV0003024,WH007,PRD00653,674,31,2026-07-30
INV0003025,WH007,PRD00832,140,66,2026-07-13
INV0003026,WH007,PRD00225,343,29,2026-07-31
INV0003027,WH007,PRD00717,986,29,2026-07-30
INV0003028,WH007,PRD00292,471,75,2026-07-18
INV0003029,WH007,PRD00009,292,72,2026-07-15
INV0003030,WH007,PRD00622,1063,60,2026-07-06
INV0003031,WH007,PRD00518,367,67,2026-07-18
INV0003032,WH007,PRD00102,944,9,2026-07-26
INV0003033,WH007,PRD00303,83,38,2026-07-28
INV0003034,WH007,PRD00924,475,64,2026-07-17
INV0003035,WH007,PRD00471,817,64,2026-07-04
INV0003036,WH007,PRD00875,46,75,2026-08-01
INV0003037,WH007,PRD00561,28,61,2026-07-06
INV0003038,WH007,PRD00353,939,78,2026-07-19
INV0003039,WH007,PRD00395,576,20,2026-07-10
INV0003040,WH007,PRD00496,943,58,2026-07-09
INV0003041,WH007,PRD00025,70,77,2026-07-04
INV0003042,WH007,PRD00241,947,67,2026-07-07
INV0003043,WH007,PRD00039,754,19,2026-07-21
INV0003044,WH007,PRD00798,503,75,2026-07-13
INV0003045,WH007,PRD00645,134,24,2026-07-03
INV0003046,WH007,PRD00021,1072,41,2026-07-05
INV0003047,WH007,PRD00337,631,8,2026-07-25
INV0003048,WH007,PRD00030,250,58,2026-07-12
INV0003049,WH007,PRD00211,534,32,2026-07-15
INV0003050,WH007,PRD00617,686,15,2026-07-07
INV0003051,WH007,PRD00374,1192,45,2026-07-24
INV0003052,WH007,PRD00288,575,21,2026-07-11
INV0003053,WH007,PRD00861,456,26,2026-07-24
INV0003054,WH007,PRD00707,523,5,2026-07-27
INV0003055,WH007,PRD00891,763,71,2026-07-12
INV0003056,WH007,PRD00810,1036,46,2026-07-07
INV0003057,WH007,PRD00738,678,8,2026-08-01
INV0003058,WH007,PRD00461,1076,67,2026-07-13
INV0003059,WH007,PRD00835,311,13,2026-07-18
INV0003060,WH007,PRD00560,196,0,2026-07-04
INV0003061,WH007,PRD00650,1071,57,2026-07-24
INV0003062,WH007,PRD00248,1096,41,2026-07-25
INV0003063,WH007,PRD00143,164,43,2026-07-13
INV0003064,WH007,PRD00265,887,36,2026-07-11
INV0003065,WH007,PRD00141,812,1,2026-07-15
INV0003066,WH007,PRD00383,918,17,2026-07-06
INV0003067,WH007,PRD00373,693,32,2026-07-17
INV0003068,WH007,PRD00756,1015,63,2026-07-22
INV0003069,WH007,PRD00255,483,65,2026-07-08
INV0003070,WH007,PRD00680,1120,15,2026-07-09
INV0003071,WH007,PRD00477,921,55,2026-07-15
INV0003072,WH007,PRD00101,460,47,2026-07-26
INV0003073,WH007,PRD00443,264,35,2026-07-17
INV0003074,WH007,PRD00203,1073,10,2026-07-07
INV0003075,WH007,PRD00240,229,1,2026-07-05
INV0003076,WH007,PRD00897,242,54,2026-07-28
INV0003077,WH007,PRD00226,233,77,2026-07-16
INV0003078,WH007,PRD00886,1165,61,2026-07-24
INV0003079,WH007,PRD00926,583,53,2026-07-14
INV0003080,WH007,PRD00127,412,11,2026-07-19
INV0003081,WH007,PRD00746,1146,11,2026-07-07
INV0003082,WH007,PRD00129,706,9,2026-07-20
INV0003083,WH007,PRD00270,588,78,2026-07-29
INV0003084,WH007,PRD00995,38,63,2026-07-31
INV0003085,WH007,PRD00935,554,35,2026-07-22
INV0003086,WH007,PRD00963,237,76,2026-07-10
INV0003087,WH007,PRD00043,771,36,2026-07-06
INV0003088,WH007,PRD00789,1179,23,2026-07-25
INV0003089,WH007,PRD00735,51,48,2026-07-10
INV0003090,WH007,PRD00737,871,8,2026-07-05
INV0003091,WH007,PRD00600,28,14,2026-07-17
INV0003092,WH007,PRD00109,556,66,2026-07-02
INV0003093,WH007,PRD00535,600,20,2026-07-22
INV0003094,WH007,PRD00763,330,34,2026-07-05
INV0003095,WH007,PRD00176,837,59,2026-07-29
INV0003096,WH007,PRD00921,446,7,2026-07-20
INV0003097,WH007,PRD00842,607,62,2026-07-03
INV0003098,WH007,PRD00134,407,74,2026-08-01
INV0003099,WH007,PRD00948,1083,61,2026-07-21
INV0003100,WH007,PRD00413,394,43,2026-07-15
INV0003101,WH007,PRD00625,1155,71,2026-07-26
INV0003102,WH007,PRD00251,331,34,2026-07-02
INV0003103,WH007,PRD00801,426,42,2026-07-11
INV0003104,WH007,PRD00655,739,14,2026-07-25
INV0003105,WH007,PRD00905,390,28,2026-07-30
INV0003106,WH007,PRD00741,836,76,2026-07-21
INV0003107,WH007,PRD00978,549,25,2026-07-28
INV0003108,WH007,PRD00486,501,23,2026-07-24
INV0003109,WH007,PRD00406,850,72,2026-07-25
INV0003110,WH007,PRD00462,718,45,2026-07-29
INV0003111,WH007,PRD00336,856,78,2026-07-17
INV0003112,WH007,PRD00757,1129,66,2026-07-07
INV0003113,WH007,PRD00132,399,63,2026-07-07
INV0003114,WH007,PRD00539,969,61,2026-07-07
INV0003115,WH007,PRD00065,323,6,2026-07-23
INV0003116,WH007,PRD00166,471,72,2026-07-17
INV0003117,WH007,PRD00272,247,64,2026-07-16
INV0003118,WH007,PRD00378,1123,34,2026-07-28
INV0003119,WH007,PRD00326,953,14,2026-07-09
INV0003120,WH007,PRD00809,769,79,2026-07-19
INV0003121,WH007,PRD00016,647,53,2026-07-23
INV0003122,WH007,PRD00170,727,46,2026-07-09
INV0003123,WH007,PRD00011,446,76,2026-07-05
INV0003124,WH007,PRD00624,332,66,2026-07-24
INV0003125,WH007,PRD00668,37,26,2026-07-02
INV0003126,WH007,PRD00724,545,62,2026-07-19
INV0003127,WH007,PRD00942,822,38,2026-07-09
INV0003128,WH007,PRD00289,759,34,2026-07-03
INV0003129,WH007,PRD00268,627,0,2026-07-19
INV0003130,WH007,PRD00734,804,66,2026-07-02
INV0003131,WH007,PRD00369,614,19,2026-07-22
INV0003132,WH007,PRD00090,443,20,2026-07-16
INV0003133,WH007,PRD00551,386,50,2026-07-14
INV0003134,WH007,PRD00873,475,0,2026-07-05
INV0003135,WH007,PRD00821,1133,3,2026-07-30
INV0003136,WH007,PRD00816,200,69,2026-07-17
INV0003137,WH007,PRD00478,358,14,2026-07-12
INV0003138,WH007,PRD00956,388,72,2026-07-15
INV0003139,WH007,PRD00224,387,2,2026-07-03
INV0003140,WH007,PRD00370,336,4,2026-07-10
INV0003141,WH007,PRD00483,59,45,2026-07-02
INV0003142,WH007,PRD00846,876,80,2026-07-12
INV0003143,WH007,PRD00449,699,57,2026-07-04
INV0003144,WH007,PRD00554,336,25,2026-07-15
INV0003145,WH007,PRD00616,878,15,2026-07-19
INV0003146,WH007,PRD00278,97,9,2026-07-15
INV0003147,WH007,PRD00173,879,8,2026-07-14
INV0003148,WH007,PRD00573,221,31,2026-07-02
INV0003149,WH007,PRD00495,883,34,2026-07-31
INV0003150,WH007,PRD00227,846,75,2026-07-22
INV0003151,WH007,PRD00511,1107,4,2026-07-07
INV0003152,WH007,PRD00212,739,9,2026-07-16
INV0003153,WH007,PRD00152,635,5,2026-07-23
INV0003154,WH007,PRD00712,1011,62,2026-07-25
INV0003155,WH007,PRD00923,725,4,2026-07-25
INV0003156,WH007,PRD00731,247,65,2026-07-07
INV0003157,WH007,PRD00949,1083,38,2026-07-14
INV0003158,WH007,PRD00603,942,37,2026-07-30
INV0003159,WH007,PRD00831,794,28,2026-07-27
INV0003160,WH007,PRD00415,337,67,2026-07-22
INV0003161,WH007,PRD00027,726,52,2026-07-05
INV0003162,WH007,PRD00252,457,29,2026-07-19
INV0003163,WH007,PRD00451,834,0,2026-07-02
INV0003164,WH007,PRD00169,376,28,2026-07-22
INV0003165,WH007,PRD00124,300,11,2026-07-17
INV0003166,WH007,PRD00541,1175,17,2026-07-04
INV0003167,WH007,PRD00909,216,15,2026-07-05
INV0003168,WH007,PRD00730,1143,22,2026-07-02
INV0003169,WH007,PRD00237,1094,73,2026-07-30
INV0003170,WH007,PRD00393,507,3,2026-07-06
INV0003171,WH007,PRD00580,660,9,2026-08-01
INV0003172,WH007,PRD00868,317,58,2026-07-30
INV0003173,WH007,PRD00231,36,45,2026-07-04
INV0003174,WH007,PRD00160,1066,11,2026-07-24
INV0003175,WH007,PRD00553,941,80,2026-07-14
INV0003176,WH007,PRD00772,859,6,2026-07-10
INV0003177,WH007,PRD00280,681,48,2026-07-28
INV0003178,WH007,PRD00075,498,27,2026-07-31
INV0003179,WH007,PRD00880,523,58,2026-07-14
INV0003180,WH007,PRD00858,922,51,2026-07-02
INV0003181,WH007,PRD00678,1055,67,2026-07-22
INV0003182,WH007,PRD00669,544,25,2026-07-24
INV0003183,WH007,PRD00793,789,35,2026-07-22
INV0003184,WH007,PRD00311,1036,19,2026-07-13
INV0003185,WH007,PRD00631,663,33,2026-07-20
INV0003186,WH007,PRD00818,421,61,2026-07-26
INV0003187,WH007,PRD00137,508,28,2026-07-03
INV0003188,WH007,PRD00775,20,5,2026-07-25
INV0003189,WH007,PRD00422,14,34,2026-07-18
INV0003190,WH007,PRD00776,202,48,2026-07-11
INV0003191,WH007,PRD00438,829,19,2026-07-25
INV0003192,WH007,PRD00186,582,22,2026-07-21
INV0003193,WH007,PRD00847,506,5,2026-07-29
INV0003194,WH007,PRD00989,257,67,2026-07-07
INV0003195,WH007,PRD00459,182,75,2026-07-23
INV0003196,WH007,PRD00881,24,0,2026-07-29
INV0003197,WH007,PRD00377,183,17,2026-07-14
INV0003198,WH007,PRD00588,704,17,2026-07-31
INV0003199,WH007,PRD00468,999,64,2026-07-29
INV0003200,WH007,PRD00482,1096,63,2026-07-09
INV0003201,WH007,PRD00718,598,12,2026-07-23
INV0003202,WH007,PRD00037,791,44,2026-07-19
INV0003203,WH007,PRD00787,855,30,2026-07-18
INV0003204,WH007,PRD00083,90,63,2026-07-31
INV0003205,WH007,PRD00599,533,30,2026-07-12
INV0003206,WH007,PRD00864,972,24,2026-07-08
INV0003207,WH007,PRD00376,933,47,2026-07-30
INV0003208,WH007,PRD00694,522,30,2026-07-21
INV0003209,WH007,PRD00281,490,41,2026-07-21
INV0003210,WH007,PRD00089,538,54,2026-07-09
INV0003211,WH007,PRD00686,338,16,2026-07-28
INV0003212,WH007,PRD00592,1096,38,2026-07-18
INV0003213,WH007,PRD00172,828,49,2026-07-31
INV0003214,WH007,PRD00371,115,78,2026-07-17
INV0003215,WH007,PRD00185,628,73,2026-08-01
INV0003216,WH007,PRD00999,1178,11,2026-07-12
INV0003217,WH007,PRD00246,315,48,2026-07-29
INV0003218,WH007,PRD00392,463,47,2026-07-15
INV0003219,WH007,PRD00947,201,47,2026-07-29
INV0003220,WH007,PRD00715,609,12,2026-07-15
INV0003221,WH007,PRD00856,759,79,2026-07-06
INV0003222,WH007,PRD00977,608,7,2026-07-31
INV0003223,WH007,PRD00887,636,65,2026-07-13
INV0003224,WH007,PRD00361,822,42,2026-07-19
INV0003225,WH007,PRD00034,15,70,2026-07-24
INV0003226,WH007,PRD00285,791,72,2026-07-21
INV0003227,WH007,PRD00403,554,34,2026-07-13
INV0003228,WH007,PRD00825,642,48,2026-07-09
INV0003229,WH007,PRD00751,1159,59,2026-07-02
INV0003230,WH007,PRD00531,946,46,2026-07-21
INV0003231,WH007,PRD00334,877,8,2026-07-27
INV0003232,WH007,PRD00532,503,37,2026-08-01
INV0003233,WH007,PRD00299,92,10,2026-07-08
INV0003234,WH007,PRD00764,671,17,2026-07-27
INV0003235,WH007,PRD00042,53,37,2026-08-01
INV0003236,WH007,PRD00082,183,45,2026-08-01
INV0003237,WH007,PRD00076,988,55,2026-07-27
INV0003238,WH007,PRD00343,553,21,2026-08-01
INV0003239,WH007,PRD00060,201,18,2026-07-09
INV0003240,WH007,PRD00579,223,58,2026-07-28
INV0003241,WH007,PRD00314,379,5,2026-07-14
INV0003242,WH007,PRD00261,615,28,2026-07-24
INV0003243,WH007,PRD00460,356,23,2026-08-01
INV0003244,WH007,PRD00885,1060,17,2026-07-23
INV0003245,WH007,PRD00651,173,76,2026-07-15
INV0003246,WH007,PRD00504,736,59,2026-07-18
INV0003247,WH007,PRD00915,1048,60,2026-07-26
INV0003248,WH007,PRD00761,591,14,2026-07-11
INV0003249,WH007,PRD00576,490,57,2026-07-28
INV0003250,WH007,PRD00696,425,5,2026-07-10
INV0003251,WH007,PRD00140,935,28,2026-07-22
INV0003252,WH007,PRD00854,1009,12,2026-07-12
INV0003253,WH007,PRD00840,434,49,2026-07-09
INV0003254,WH007,PRD00465,140,64,2026-07-18
INV0003255,WH007,PRD00936,955,32,2026-07-14
INV0003256,WH007,PRD00791,1018,65,2026-07-03
INV0003257,WH007,PRD00888,736,26,2026-07-09
INV0003258,WH007,PRD00100,744,20,2026-07-22
INV0003259,WH007,PRD00077,1092,40,2026-07-05
INV0003260,WH007,PRD00984,505,40,2026-07-22
INV0003261,WH007,PRD00609,1168,43,2026-07-29
INV0003262,WH007,PRD00598,644,34,2026-07-29
INV0003263,WH007,PRD00175,597,31,2026-07-19
INV0003264,WH007,PRD00568,110,36,2026-07-25
INV0003265,WH007,PRD00421,1121,63,2026-07-28
INV0003266,WH007,PRD00954,587,30,2026-08-01
INV0003267,WH007,PRD00615,1107,65,2026-07-23
INV0003268,WH007,PRD00964,1143,51,2026-07-09
INV0003269,WH007,PRD00754,66,54,2026-07-05
INV0003270,WH007,PRD00728,538,15,2026-07-03
INV0003271,WH007,PRD00099,611,38,2026-07-09
INV0003272,WH007,PRD00283,315,46,2026-07-09
INV0003273,WH007,PRD00574,102,72,2026-07-05
INV0003274,WH007,PRD00677,781,74,2026-07-26
INV0003275,WH007,PRD00702,508,63,2026-07-22
INV0003276,WH007,PRD00509,994,73,2026-07-11
INV0003277,WH007,PRD00604,99,12,2026-07-22
INV0003278,WH007,PRD00412,728,2,2026-07-16
INV0003279,WH007,PRD00534,1117,0,2026-07-05
INV0003280,WH007,PRD00945,876,25,2026-07-14
INV0003281,WH007,PRD00458,695,66,2026-07-23
INV0003282,WH007,PRD00306,680,34,2026-07-21
INV0003283,WH007,PRD00206,13,80,2026-07-22
INV0003284,WH007,PRD00920,370,77,2026-07-20
INV0003285,WH007,PRD00093,704,30,2026-07-17
INV0003286,WH007,PRD00815,94,32,2026-07-17
INV0003287,WH007,PRD00612,841,64,2026-07-04
INV0003288,WH007,PRD00398,126,77,2026-07-15
INV0003289,WH007,PRD00260,725,50,2026-07-15
INV0003290,WH007,PRD00983,482,40,2026-07-31
INV0003291,WH007,PRD00597,727,12,2026-07-06
INV0003292,WH007,PRD00899,1076,30,2026-07-24
INV0003293,WH007,PRD00397,630,3,2026-07-27
INV0003294,WH007,PRD00294,937,46,2026-07-21
INV0003295,WH007,PRD00975,536,62,2026-07-11
INV0003296,WH007,PRD00865,108,15,2026-07-03
INV0003297,WH007,PRD00790,565,22,2026-07-04
INV0003298,WH007,PRD00200,695,2,2026-07-25
INV0003299,WH007,PRD00385,412,54,2026-07-14
INV0003300,WH007,PRD00601,501,48,2026-07-15
INV0003301,WH007,PRD00026,460,38,2026-07-31
INV0003302,WH007,PRD00435,316,13,2026-07-29
INV0003303,WH007,PRD00388,59,34,2026-07-21
INV0003304,WH007,PRD00475,610,73,2026-07-16
INV0003305,WH007,PRD00142,84,80,2026-07-12
INV0003306,WH007,PRD00474,589,49,2026-08-01
INV0003307,WH007,PRD00566,808,46,2026-07-26
INV0003308,WH007,PRD00442,627,74,2026-07-26
INV0003309,WH007,PRD00640,42,79,2026-07-19
INV0003310,WH007,PRD00381,841,55,2026-07-03
INV0003311,WH007,PRD00892,404,39,2026-07-13
INV0003312,WH007,PRD00271,254,53,2026-07-20
INV0003313,WH007,PRD00341,110,47,2026-07-09
INV0003314,WH007,PRD00953,661,63,2026-07-18
INV0003315,WH007,PRD00194,389,73,2026-07-31
INV0003316,WH007,PRD00432,534,45,2026-07-22
INV0003317,WH007,PRD00627,605,24,2026-07-19
INV0003318,WH007,PRD00424,381,28,2026-07-26
INV0003319,WH007,PRD00002,165,76,2026-07-12
INV0003320,WH007,PRD00755,433,9,2026-07-10
INV0003321,WH007,PRD00059,318,9,2026-07-10
INV0003322,WH007,PRD00716,95,71,2026-07-29
INV0003323,WH007,PRD00870,240,5,2026-07-26
INV0003324,WH007,PRD00512,1111,62,2026-07-17
INV0003325,WH007,PRD00662,391,70,2026-08-01
INV0003326,WH007,PRD00307,68,57,2026-07-09
INV0003327,WH007,PRD00068,1022,71,2026-07-13
INV0003328,WH007,PRD00165,1057,12,2026-07-05
INV0003329,WH007,PRD00877,1170,51,2026-07-15
INV0003330,WH007,PRD00889,927,1,2026-07-10
INV0003331,WH007,PRD00722,852,49,2026-07-02
INV0003332,WH007,PRD00301,880,65,2026-07-11
INV0003333,WH007,PRD00096,1038,38,2026-07-03
INV0003334,WH007,PRD00328,409,25,2026-07-02
INV0003335,WH007,PRD00382,181,55,2026-07-22
INV0003336,WH007,PRD00635,66,76,2026-07-15
INV0003337,WH007,PRD00254,437,28,2026-07-04
INV0003338,WH007,PRD00514,1090,8,2026-07-11
INV0003339,WH007,PRD00607,368,62,2026-07-28
INV0003340,WH007,PRD00594,600,77,2026-07-09
INV0003341,WH007,PRD00360,91,13,2026-07-05
INV0003342,WH007,PRD00259,551,6,2026-07-21
INV0003343,WH007,PRD00023,624,25,2026-07-13
INV0003344,WH007,PRD00196,471,35,2026-07-20
INV0003345,WH007,PRD00549,1058,76,2026-07-16
INV0003346,WH007,PRD00402,543,61,2026-07-11
INV0003347,WH007,PRD00555,502,65,2026-07-04
INV0003348,WH007,PRD00941,577,31,2026-07-14
INV0003349,WH007,PRD00321,648,27,2026-07-05
INV0003350,WH007,PRD00632,997,22,2026-07-21
INV0003351,WH007,PRD00390,1059,1,2026-07-30
INV0003352,WH007,PRD00192,688,29,2026-07-11
INV0003353,WH007,PRD00836,755,66,2026-07-23
INV0003354,WH007,PRD00902,1169,52,2026-07-28
INV0003355,WH007,PRD00516,36,4,2026-07-26
INV0003356,WH007,PRD00148,373,28,2026-07-31
INV0003357,WH007,PRD00843,332,1,2026-07-29
INV0003358,WH007,PRD00305,277,48,2026-07-11
INV0003359,WH007,PRD00874,1097,51,2026-07-31
INV0003360,WH007,PRD00771,226,62,2026-07-25
INV0003361,WH007,PRD00857,1039,45,2026-07-22
INV0003362,WH007,PRD00526,745,46,2026-07-21
INV0003363,WH007,PRD00162,101,44,2026-07-29
INV0003364,WH007,PRD00304,1113,11,2026-07-06
INV0003365,WH007,PRD00426,955,48,2026-07-03
INV0003366,WH007,PRD00814,187,38,2026-07-27
INV0003367,WH007,PRD00298,790,53,2026-07-28
INV0003368,WH007,PRD00356,605,39,2026-07-25
INV0003369,WH007,PRD00811,843,63,2026-07-17
INV0003370,WH007,PRD00692,6,32,2026-07-12
INV0003371,WH007,PRD00565,183,11,2026-08-01
INV0003372,WH007,PRD00210,1026,5,2026-07-31
INV0003373,WH007,PRD00286,365,50,2026-07-04
INV0003374,WH007,PRD00611,564,79,2026-07-29
INV0003375,WH007,PRD00808,415,41,2026-07-11
INV0003376,WH007,PRD00623,976,33,2026-07-05
INV0003377,WH007,PRD00087,1077,75,2026-07-21
INV0003378,WH007,PRD00253,828,34,2026-07-28
INV0003379,WH007,PRD00545,761,19,2026-07-17
INV0003380,WH007,PRD00275,693,27,2026-07-30
INV0003381,WH007,PRD00806,907,62,2026-07-08
INV0003382,WH007,PRD00001,1196,8,2026-08-01
INV0003383,WH007,PRD00379,742,29,2026-07-18
INV0003384,WH007,PRD00837,358,45,2026-07-19
INV0003385,WH007,PRD00239,704,49,2026-07-25
INV0003386,WH007,PRD00331,426,63,2026-07-26
INV0003387,WH007,PRD00968,527,24,2026-07-05
INV0003388,WH007,PRD00830,629,69,2026-07-15
INV0003389,WH007,PRD00300,151,79,2026-07-31
INV0003390,WH007,PRD00054,51,3,2026-07-03
INV0003391,WH007,PRD00244,50,21,2026-07-24
INV0003392,WH007,PRD00115,362,2,2026-07-03
INV0003393,WH007,PRD00929,147,16,2026-07-18
INV0003394,WH007,PRD00164,946,48,2026-07-07
INV0003395,WH007,PRD00507,57,49,2026-07-02
INV0003396,WH007,PRD00047,814,17,2026-07-21
INV0003397,WH007,PRD00850,1192,47,2026-07-08
INV0003398,WH007,PRD00110,964,69,2026-07-17
INV0003399,WH007,PRD00828,605,38,2026-07-29
INV0003400,WH007,PRD00499,198,16,2026-07-09
INV0003401,WH007,PRD00223,1030,39,2026-07-16
INV0003402,WH007,PRD00201,587,22,2026-07-30
INV0003403,WH007,PRD00274,991,22,2026-07-07
INV0003404,WH007,PRD00250,995,32,2026-07-08
INV0003405,WH007,PRD00740,304,9,2026-07-10
INV0003406,WH007,PRD00352,524,7,2026-07-11
INV0003407,WH007,PRD00674,588,60,2026-07-15
INV0003408,WH007,PRD00453,1153,11,2026-07-26
INV0003409,WH007,PRD00456,885,61,2026-07-29
INV0003410,WH007,PRD00006,894,8,2026-07-12
INV0003411,WH007,PRD00614,855,67,2026-07-23
INV0003412,WH007,PRD00215,1031,80,2026-07-09
INV0003413,WH007,PRD00384,1160,76,2026-07-12
INV0003414,WH007,PRD00753,154,19,2026-07-20
INV0003415,WH007,PRD00216,482,67,2026-07-10
INV0003416,WH007,PRD00045,259,57,2026-07-04
INV0003417,WH007,PRD00557,631,11,2026-07-23
INV0003418,WH007,PRD00387,717,44,2026-08-01
INV0003419,WH007,PRD00898,953,30,2026-07-05
INV0003420,WH007,PRD00493,432,25,2026-07-04
INV0003421,WH007,PRD00785,94,77,2026-07-03
INV0003422,WH007,PRD00046,1067,61,2026-07-31
INV0003423,WH007,PRD00660,454,65,2026-07-27
INV0003424,WH007,PRD00800,561,21,2026-07-03
INV0003425,WH007,PRD00797,1119,46,2026-07-09
INV0003426,WH007,PRD00510,319,63,2026-07-31
INV0003427,WH007,PRD00485,598,78,2026-07-18
INV0003428,WH007,PRD00946,473,35,2026-07-23
INV0003429,WH007,PRD00769,626,49,2026-07-04
INV0003430,WH007,PRD00386,429,37,2026-07-20
INV0003431,WH007,PRD00167,534,61,2026-07-24
INV0003432,WH007,PRD00400,1165,55,2026-07-05
INV0003433,WH007,PRD00802,692,72,2026-07-29
INV0003434,WH007,PRD00441,510,12,2026-07-30
INV0003435,WH007,PRD00540,29,9,2026-07-02
INV0003436,WH007,PRD00318,762,16,2026-07-06
INV0003437,WH007,PRD00463,338,9,2026-07-05
INV0003438,WH007,PRD00428,1087,11,2026-07-21
INV0003439,WH007,PRD00188,1197,45,2026-07-02
INV0003440,WH007,PRD00049,1107,68,2026-07-30
INV0003441,WH007,PRD00981,335,25,2026-07-19
INV0003442,WH007,PRD00621,1148,67,2026-07-19
INV0003443,WH007,PRD00781,786,4,2026-07-16
INV0003444,WH007,PRD00665,1131,22,2026-07-25
INV0003445,WH007,PRD00204,303,30,2026-07-02
INV0003446,WH007,PRD00922,760,12,2026-07-30
INV0003447,WH007,PRD00293,504,74,2026-07-22
INV0003448,WH007,PRD00078,338,22,2026-07-22
INV0003449,WH007,PRD00930,541,73,2026-07-11
INV0003450,WH007,PRD00878,586,46,2026-07-18
INV0003451,WH007,PRD00705,39,26,2026-07-30
INV0003452,WH007,PRD00380,961,51,2026-07-15
INV0003453,WH007,PRD00742,210,7,2026-07-06
INV0003454,WH007,PRD00221,177,27,2026-07-06
INV0003455,WH007,PRD00050,324,35,2026-07-17
INV0003456,WH007,PRD00987,110,61,2026-07-26
INV0003457,WH007,PRD00884,116,65,2026-07-29
INV0003458,WH007,PRD00513,599,10,2026-07-24
INV0003459,WH007,PRD00647,369,28,2026-07-18
INV0003460,WH007,PRD00538,733,56,2026-07-02
