return_id,order_id,product_id,return_date,quantity,reason
RET0004174,ORD0002306,PRD00239,2025-11-18,1,Wrong Product
RET0004175,ORD0036439,PRD00633,2025-04-23,1,Changed Mind
RET0004176,ORD0048320,PRD00705,2025-08-30,2,Wrong Product
RET0004177,ORD0044207,PRD00285,2025-10-02,2,Changed Mind
RET0004178,ORD0004154,PRD00983,2025-09-30,3,Changed Mind
RET0004179,ORD0022690,PRD00164,2026-08-25,1,Size/Compatibility
RET0004180,ORD0024248,PRD00880,2025-08-25,2,Damaged
RET0004181,ORD0035945,PRD00260,2025-01-07,3,Defective
RET0004182,ORD0047865,PRD00575,2025-02-27,1,Wrong Product
RET0004183,ORD0020995,PRD00700,2025-03-12,1,Defective
RET0004184,ORD0027750,PRD00365,2025-04-16,2,Damaged
RET0004185,ORD0046040,PRD00691,2026-02-27,2,Wrong Product
RET0004186,ORD0020675,PRD00437,2026-08-27,2,Changed Mind
RET0004187,ORD0045507,PRD00448,2025-01-09,1,Changed Mind
RET0004188,ORD0048992,PRD00568,2025-06-04,2,Changed Mind
RET0004189,ORD0029978,PRD00147,2025-12-25,3,Defective
RET0004190,ORD0049106,PRD00980,2026-03-13,1,Damaged
RET0004191,ORD0003733,PRD00264,2025-10-03,3,Size/Compatibility
RET0004192,ORD0006823,PRD00697,2026-04-26,1,Damaged
RET0004193,ORD0045410,PRD00399,2025-07-06,3,Late Delivery
RET0004194,ORD0008344,PRD00275,2025-03-07,2,Wrong Product
RET0004195,ORD0027096,PRD00678,2026-06-26,2,Damaged
RET0004196,ORD0016792,PRD00972,2025-10-21,1,Wrong Product
RET0004197,ORD0003065,PRD00728,2025-04-03,2,Late Delivery
RET0004198,ORD0021375,PRD00400,2026-05-23,3,Wrong Product
RET0004199,ORD0049855,PRD00560,2025-01-05,2,Damaged
RET0004200,ORD0025707,PRD00077,2026-03-15,3,Changed Mind
RET0004201,ORD0035325,PRD00962,2025-06-08,2,Wrong Product
RET0004202,ORD0035194,PRD00548,2026-01-23,2,Defective
RET0004203,ORD0005198,PRD00358,2026-05-20,2,Wrong Product
RET0004204,ORD0038696,PRD00157,2025-04-28,1,Defective
RET0004205,ORD0031852,PRD00491,2026-05-12,1,Wrong Product
RET0004206,ORD0039006,PRD00168,2025-12-19,1,Damaged
RET0004207,ORD0018150,PRD00337,2025-11-19,2,Defective
RET0004208,ORD0018004,PRD00165,2026-05-22,3,Defective
RET0004209,ORD0005277,PRD00404,2025-10-10,1,Damaged
RET0004210,ORD0037613,PRD00895,2026-04-10,2,Changed Mind
RET0004211,ORD0048399,PRD00947,2025-09-22,3,Changed Mind
RET0004212,ORD0019110,PRD00351,2025-01-02,2,Changed Mind
RET0004213,ORD0031837,PRD00664,2025-06-27,1,Wrong Product
RET0004214,ORD0015186,PRD00163,2025-05-14,1,Damaged
RET0004215,ORD0040327,PRD00303,2026-08-24,2,Size/Compatibility
RET0004216,ORD0025636,PRD00337,2025-05-24,2,Changed Mind
RET0004217,ORD0010860,PRD00783,2025-06-12,1,Damaged
RET0004218,ORD0043938,PRD00991,2025-03-12,3,Size/Compatibility
RET0004219,ORD0013178,PRD00843,2025-10-21,2,Changed Mind
RET0004220,ORD0007521,PRD00499,2026-05-04,3,Late Delivery
RET0004221,ORD0047483,PRD00007,2025-10-04,2,Damaged
RET0004222,ORD0033873,PRD00031,2026-08-19,1,Late Delivery
RET0004223,ORD0001035,PRD00459,2026-02-20,2,Late Delivery
RET0004224,ORD0035314,PRD00788,2025-04-24,3,Changed Mind
RET0004225,ORD0035095,PRD00386,2026-03-06,2,Changed Mind
RET0004226,ORD0035616,PRD00343,2025-02-17,1,Changed Mind
RET0004227,ORD0032228,PRD00606,2026-03-18,2,Late Delivery
RET0004228,ORD0016244,PRD00718,2025-02-23,1,Defective
RET0004229,ORD0014422,PRD00181,2026-06-08,1,Defective
RET0004230,ORD0031383,PRD00917,2025-08-29,3,Defective
RET0004231,ORD0047050,PRD00934,2025-03-21,3,Late Delivery
RET0004232,ORD0022464,PRD00550,2026-01-15,2,Wrong Product
RET0004233,ORD0049918,PRD00284,2025-02-06,1,Size/Compatibility
RET0004234,ORD0039715,PRD00522,2025-09-11,3,Changed Mind
RET0004235,ORD0010571,PRD00019,2025-03-03,3,Wrong Product
RET0004236,ORD0034055,PRD00925,2026-06-23,2,Late Delivery
RET0004237,ORD0005902,PRD00084,2026-04-27,3,Size/Compatibility
RET0004238,ORD0013507,PRD00193,2026-01-11,3,Size/Compatibility
RET0004239,ORD0009960,PRD00034,2025-08-07,1,Size/Compatibility
RET0004240,ORD0028886,PRD00847,2025-02-10,1,Changed Mind
RET0004241,ORD0016412,PRD00189,2025-11-06,3,Wrong Product
RET0004242,ORD0008987,PRD00584,2025-02-25,3,Wrong Product
RET0004243,ORD0002545,PRD00766,2026-05-04,3,Changed Mind
RET0004244,ORD0020116,PRD00201,2026-01-18,1,Late Delivery
RET0004245,ORD0022326,PRD00253,2025-10-11,3,Changed Mind
RET0004246,ORD0041564,PRD00331,2025-06-05,2,Size/Compatibility
RET0004247,ORD0016082,PRD00317,2025-02-08,3,Wrong Product
RET0004248,ORD0049259,PRD00297,2025-08-20,3,Late Delivery
RET0004249,ORD0031944,PRD00947,2025-02-12,3,Size/Compatibility
RET0004250,ORD0004102,PRD00231,2026-02-27,2,Changed Mind
RET0004251,ORD0008345,PRD00273,2025-03-25,1,Changed Mind
RET0004252,ORD0025170,PRD00655,2025-08-07,3,Defective
RET0004253,ORD0020651,PRD00219,2026-07-27,2,Changed Mind
RET0004254,ORD0021258,PRD00297,2026-05-07,3,Wrong Product
RET0004255,ORD0027806,PRD00231,2025-11-08,1,Changed Mind
RET0004256,ORD0026669,PRD00260,2025-09-17,2,Late Delivery
RET0004257,ORD0003996,PRD00617,2025-12-03,3,Changed Mind
RET0004258,ORD0009316,PRD00714,2025-06-23,2,Defective
RET0004259,ORD0029592,PRD00495,2026-07-29,1,Size/Compatibility
RET0004260,ORD0027481,PRD00587,2025-01-23,1,Late Delivery
RET0004261,ORD0026288,PRD00232,2025-01-03,1,Late Delivery
RET0004262,ORD0028105,PRD00745,2025-11-04,2,Size/Compatibility
RET0004263,ORD0045366,PRD00530,2026-01-05,2,Damaged
RET0004264,ORD0028427,PRD00707,2026-08-06,2,Wrong Product
RET0004265,ORD0035668,PRD00624,2025-06-25,2,Late Delivery
RET0004266,ORD0022856,PRD00744,2025-10-30,1,Size/Compatibility
RET0004267,ORD0009744,PRD00867,2025-01-03,1,Damaged
RET0004268,ORD0006003,PRD00915,2025-09-29,1,Wrong Product
RET0004269,ORD0014495,PRD00514,2026-08-21,1,Late Delivery
RET0004270,ORD0017413,PRD00821,2025-09-17,3,Defective
RET0004271,ORD0035268,PRD00434,2025-04-19,2,Wrong Product
RET0004272,ORD0002718,PRD00592,2025-01-14,2,Changed Mind
RET0004273,ORD0004942,PRD00699,2026-01-17,3,Damaged
RET0004274,ORD0007645,PRD00343,2026-02-01,3,Changed Mind
RET0004275,ORD0024997,PRD00929,2025-10-02,3,Wrong Product
RET0004276,ORD0037240,PRD00038,2026-06-22,2,Defective
RET0004277,ORD0025682,PRD00845,2025-04-05,3,Size/Compatibility
RET0004278,ORD0024726,PRD00529,2026-02-14,2,Damaged
RET0004279,ORD0010999,PRD00100,2025-07-02,1,Wrong Product
RET0004280,ORD0000494,PRD00221,2025-09-12,1,Changed Mind
RET0004281,ORD0020648,PRD00517,2026-06-15,3,Changed Mind
RET0004282,ORD0049325,PRD00828,2025-06-07,3,Late Delivery
RET0004283,ORD0033539,PRD00748,2025-03-14,3,Wrong Product
RET0004284,ORD0001570,PRD00292,2025-09-18,3,Defective
RET0004285,ORD0035479,PRD00447,2025-06-11,1,Defective
RET0004286,ORD0030779,PRD00387,2025-12-25,2,Size/Compatibility
RET0004287,ORD0021839,PRD00774,2025-12-01,1,Wrong Product
RET0004288,ORD0019331,PRD00199,2025-10-03,1,Wrong Product
RET0004289,ORD0000934,PRD00492,2025-07-08,1,Damaged
RET0004290,ORD0010798,PRD00117,2026-04-11,2,Changed Mind
RET0004291,ORD0008753,PRD00697,2025-03-11,3,Changed Mind
RET0004292,ORD0014934,PRD00049,2025-11-28,2,Size/Compatibility
RET0004293,ORD0029700,PRD00406,2025-01-30,2,Defective
RET0004294,ORD0035310,PRD00605,2025-01-11,3,Damaged
RET0004295,ORD0012924,PRD00232,2025-10-01,1,Defective
RET0004296,ORD0003899,PRD00257,2025-09-08,2,Damaged
RET0004297,ORD0009540,PRD00795,2026-05-02,1,Defective
RET0004298,ORD0026005,PRD00615,2026-02-05,2,Changed Mind
RET0004299,ORD0045554,PRD00392,2026-02-28,1,Wrong Product
RET0004300,ORD0019271,PRD00452,2025-10-26,3,Defective
RET0004301,ORD0010287,PRD00928,2026-04-16,3,Damaged
RET0004302,ORD0011751,PRD00739,2025-08-28,1,Damaged
RET0004303,ORD0026097,PRD00746,2025-03-27,2,Defective
RET0004304,ORD0041550,PRD00423,2025-07-04,1,Defective
RET0004305,ORD0046291,PRD00065,2026-05-07,3,Size/Compatibility
RET0004306,ORD0022434,PRD00847,2025-03-03,1,Damaged
RET0004307,ORD0016650,PRD00280,2026-05-03,2,Wrong Product
RET0004308,ORD0010700,PRD00843,2025-10-09,1,Late Delivery
RET0004309,ORD0040603,PRD00456,2025-01-16,2,Late Delivery
RET0004310,ORD0017675,PRD00494,2025-05-06,1,Changed Mind
RET0004311,ORD0009267,PRD00251,2025-05-18,2,Defective
RET0004312,ORD0029959,PRD00821,2025-04-28,3,Wrong Product
RET0004313,ORD0008891,PRD00066,2026-08-12,2,Damaged
RET0004314,ORD0010100,PRD00296,2026-03-02,1,Late Delivery
RET0004315,ORD0045753,PRD00055,2026-06-06,1,Late Delivery
RET0004316,ORD0001221,PRD00430,2025-08-03,3,Wrong Product
RET0004317,ORD0006046,PRD00395,2026-03-30,2,Damaged
RET0004318,ORD0029803,PRD00059,2026-07-18,1,Changed Mind
RET0004319,ORD0045942,PRD00021,2025-01-11,2,Defective
RET0004320,ORD0008099,PRD00656,2025-12-26,1,Late Delivery
RET0004321,ORD0028723,PRD00042,2025-10-22,3,Size/Compatibility
RET0004322,ORD0001215,PRD00852,2025-04-14,3,Wrong Product
RET0004323,ORD0015912,PRD00427,2025-04-16,2,Late Delivery
RET0004324,ORD0027982,PRD00917,2025-03-12,1,Damaged
RET0004325,ORD0012099,PRD00388,2026-04-14,2,Defective
RET0004326,ORD0005142,PRD00695,2025-05-27,1,Wrong Product
RET0004327,ORD0020886,PRD00204,2025-03-04,1,Late Delivery
RET0004328,ORD0037325,PRD00642,2026-06-23,2,Wrong Product
RET0004329,ORD0027140,PRD00583,2025-07-15,2,Late Delivery
RET0004330,ORD0044884,PRD00405,2025-12-11,3,Defective
RET0004331,ORD0038326,PRD00212,2025-12-13,2,Late Delivery
RET0004332,ORD0038247,PRD00370,2025-12-02,3,Wrong Product
RET0004333,ORD0048705,PRD00737,2025-01-08,1,Late Delivery
RET0004334,ORD0013268,PRD00872,2025-01-16,2,Wrong Product
RET0004335,ORD0007544,PRD00298,2025-01-21,2,Defective
RET0004336,ORD0037077,PRD00110,2026-06-11,1,Damaged
RET0004337,ORD0008051,PRD00442,2026-02-02,2,Damaged
RET0004338,ORD0049803,PRD00891,2025-04-22,1,Changed Mind
RET0004339,ORD0044902,PRD00205,2025-08-28,3,Changed Mind
RET0004340,ORD0006299,PRD00609,2025-10-30,3,Late Delivery
RET0004341,ORD0034695,PRD00145,2026-03-01,2,Late Delivery
RET0004342,ORD0029992,PRD00051,2026-06-27,1,Defective
RET0004343,ORD0014015,PRD00369,2026-01-13,2,Late Delivery
RET0004344,ORD0014943,PRD00736,2026-02-15,1,Late Delivery
RET0004345,ORD0021506,PRD00476,2026-02-18,2,Wrong Product
RET0004346,ORD0015441,PRD00569,2025-01-04,1,Late Delivery
RET0004347,ORD0014508,PRD00420,2026-04-18,3,Damaged
RET0004348,ORD0015401,PRD00348,2025-09-20,3,Damaged
RET0004349,ORD0012944,PRD00695,2025-02-01,2,Late Delivery
RET0004350,ORD0004838,PRD00113,2025-05-28,1,Defective
RET0004351,ORD0043881,PRD00939,2025-03-03,1,Late Delivery
RET0004352,ORD0016961,PRD00436,2026-04-14,3,Wrong Product
RET0004353,ORD0032932,PRD00989,2025-03-12,2,Damaged
RET0004354,ORD0043975,PRD00105,2025-08-04,1,Late Delivery
RET0004355,ORD0001737,PRD00201,2025-12-26,1,Changed Mind
RET0004356,ORD0012086,PRD00141,2026-02-14,1,Defective
RET0004357,ORD0002311,PRD00018,2025-05-16,1,Late Delivery
RET0004358,ORD0042617,PRD00689,2026-05-20,1,Damaged
RET0004359,ORD0035076,PRD00882,2025-01-14,3,Late Delivery
RET0004360,ORD0026388,PRD00330,2026-08-11,1,Damaged
RET0004361,ORD0031850,PRD00840,2025-11-27,1,Wrong Product
RET0004362,ORD0046824,PRD00990,2025-07-09,2,Defective
RET0004363,ORD0011195,PRD00485,2026-01-18,3,Size/Compatibility
RET0004364,ORD0035396,PRD00075,2026-07-07,3,Wrong Product
RET0004365,ORD0026149,PRD00201,2025-12-26,1,Damaged
RET0004366,ORD0031867,PRD00962,2026-06-24,3,Wrong Product
RET0004367,ORD0017656,PRD00604,2025-06-18,2,Damaged
RET0004368,ORD0018611,PRD00870,2025-12-07,3,Changed Mind
RET0004369,ORD0001230,PRD00290,2025-04-16,1,Defective
RET0004370,ORD0044690,PRD00028,2026-07-29,2,Late Delivery
RET0004371,ORD0045084,PRD00882,2026-04-10,2,Damaged
RET0004372,ORD0020813,PRD00297,2026-07-28,1,Defective
RET0004373,ORD0014197,PRD00015,2025-10-21,2,Size/Compatibility
RET0004374,ORD0037717,PRD00942,2025-10-20,2,Size/Compatibility
RET0004375,ORD0026218,PRD00535,2026-07-07,3,Late Delivery
RET0004376,ORD0046480,PRD00905,2025-01-23,3,Defective
RET0004377,ORD0028279,PRD00419,2026-05-12,2,Size/Compatibility
RET0004378,ORD0037760,PRD00037,2026-04-23,3,Size/Compatibility
RET0004379,ORD0017492,PRD00538,2025-12-30,2,Changed Mind
RET0004380,ORD0041889,PRD00018,2025-03-22,3,Defective
RET0004381,ORD0039415,PRD00645,2025-03-28,1,Size/Compatibility
RET0004382,ORD0048392,PRD00558,2025-12-20,1,Defective
RET0004383,ORD0030550,PRD00383,2026-03-22,1,Defective
RET0004384,ORD0042816,PRD00604,2025-06-25,3,Wrong Product
RET0004385,ORD0004995,PRD00479,2025-03-31,1,Changed Mind
RET0004386,ORD0018662,PRD00939,2026-07-03,2,Changed Mind
RET0004387,ORD0015200,PRD00030,2025-10-27,1,Late Delivery
RET0004388,ORD0009918,PRD00517,2025-04-09,2,Size/Compatibility
RET0004389,ORD0037379,PRD00678,2025-10-22,2,Late Delivery
RET0004390,ORD0002676,PRD00984,2025-09-15,2,Damaged
RET0004391,ORD0038251,PRD00506,2025-06-10,2,Size/Compatibility
RET0004392,ORD0012506,PRD00390,2026-07-12,3,Changed Mind
RET0004393,ORD0016622,PRD00660,2026-05-27,3,Size/Compatibility
RET0004394,ORD0046021,PRD00506,2025-01-22,2,Damaged
RET0004395,ORD0003518,PRD00209,2025-03-07,1,Changed Mind
RET0004396,ORD0046848,PRD00723,2026-01-20,1,Changed Mind
RET0004397,ORD0038528,PRD00719,2026-07-20,2,Wrong Product
RET0004398,ORD0012960,PRD00913,2025-07-16,1,Changed Mind
RET0004399,ORD0025281,PRD00367,2025-07-19,3,Changed Mind
RET0004400,ORD0048897,PRD00544,2025-02-02,1,Changed Mind
RET0004401,ORD0046742,PRD00085,2025-01-05,3,Late Delivery
RET0004402,ORD0027666,PRD00157,2025-08-11,2,Damaged
RET0004403,ORD0044789,PRD00891,2026-01-19,2,Damaged
RET0004404,ORD0027423,PRD00879,2025-06-10,3,Defective
RET0004405,ORD0007010,PRD00665,2025-09-21,1,Changed Mind
RET0004406,ORD0007656,PRD00783,2025-05-26,1,Defective
RET0004407,ORD0019695,PRD00937,2026-04-12,2,Size/Compatibility
RET0004408,ORD0037096,PRD00498,2025-08-19,3,Wrong Product
RET0004409,ORD0033423,PRD00441,2025-09-12,3,Wrong Product
RET0004410,ORD0002169,PRD00717,2026-08-26,3,Defective
RET0004411,ORD0032390,PRD00179,2026-03-31,1,Changed Mind
RET0004412,ORD0035537,PRD00814,2025-06-22,2,Changed Mind
RET0004413,ORD0005980,PRD00240,2025-02-07,3,Changed Mind
RET0004414,ORD0017679,PRD00491,2026-05-09,2,Size/Compatibility
RET0004415,ORD0047850,PRD00966,2026-04-24,3,Wrong Product
RET0004416,ORD0045871,PRD00463,2025-10-17,3,Changed Mind
RET0004417,ORD0007685,PRD00004,2025-07-12,2,Wrong Product
RET0004418,ORD0015235,PRD00097,2025-05-01,1,Wrong Product
RET0004419,ORD0023680,PRD00520,2025-01-10,2,Size/Compatibility
RET0004420,ORD0028499,PRD00251,2025-07-02,2,Changed Mind
RET0004421,ORD0007477,PRD00397,2025-10-26,1,Wrong Product
RET0004422,ORD0035502,PRD00137,2025-12-23,2,Late Delivery
RET0004423,ORD0016073,PRD00485,2025-10-30,2,Defective
RET0004424,ORD0049646,PRD00951,2025-05-10,1,Defective
RET0004425,ORD0044452,PRD00322,2026-02-07,3,Size/Compatibility
RET0004426,ORD0042966,PRD00466,2026-08-25,3,Defective
RET0004427,ORD0003855,PRD00101,2025-06-13,2,Damaged
RET0004428,ORD0012069,PRD00543,2025-12-12,1,Damaged
RET0004429,ORD0046887,PRD00080,2026-06-10,3,Damaged
RET0004430,ORD0009448,PRD00526,2025-07-15,1,Damaged
RET0004431,ORD0030012,PRD00510,2025-09-02,2,Wrong Product
RET0004432,ORD0048191,PRD00248,2026-05-17,1,Damaged
RET0004433,ORD0036323,PRD00183,2025-11-16,2,Wrong Product
RET0004434,ORD0004326,PRD00810,2025-06-27,1,Wrong Product
RET0004435,ORD0017079,PRD00003,2026-03-30,1,Defective
RET0004436,ORD0019010,PRD00436,2026-06-19,3,Changed Mind
RET0004437,ORD0016764,PRD00029,2025-07-26,2,Late Delivery
RET0004438,ORD0027526,PRD00255,2025-08-17,1,Wrong Product
RET0004439,ORD0038365,PRD00724,2025-09-10,3,Wrong Product
RET0004440,ORD0034314,PRD00776,2025-07-08,3,Late Delivery
RET0004441,ORD0032203,PRD00975,2026-08-19,1,Changed Mind
RET0004442,ORD0004789,PRD00457,2026-03-29,1,Damaged
RET0004443,ORD0006358,PRD00121,2025-05-20,2,Size/Compatibility
RET0004444,ORD0036720,PRD00672,2025-10-29,3,Late Delivery
RET0004445,ORD0020012,PRD00145,2025-03-29,1,Changed Mind
RET0004446,ORD0040083,PRD00895,2025-11-06,3,Defective
RET0004447,ORD0009565,PRD00467,2026-05-04,3,Changed Mind
RET0004448,ORD0020376,PRD00868,2025-04-17,3,Defective
RET0004449,ORD0049723,PRD00764,2026-06-28,3,Damaged
RET0004450,ORD0049617,PRD00152,2025-11-14,1,Wrong Product
RET0004451,ORD0043106,PRD00824,2025-10-04,2,Defective
RET0004452,ORD0023897,PRD00300,2025-10-02,1,Size/Compatibility
RET0004453,ORD0031476,PRD00096,2026-06-01,3,Defective
RET0004454,ORD0012794,PRD00350,2026-01-02,3,Defective
RET0004455,ORD0004119,PRD00735,2025-12-04,2,Damaged
RET0004456,ORD0036602,PRD00596,2026-01-06,2,Size/Compatibility
RET0004457,ORD0040797,PRD00187,2025-03-31,1,Changed Mind
RET0004458,ORD0018621,PRD00496,2026-01-22,1,Size/Compatibility
RET0004459,ORD0030446,PRD00276,2025-03-24,1,Defective
RET0004460,ORD0044774,PRD00894,2025-08-31,3,Size/Compatibility
RET0004461,ORD0030540,PRD00312,2025-02-28,2,Late Delivery
RET0004462,ORD0018476,PRD00279,2025-06-28,2,Defective
RET0004463,ORD0002060,PRD00217,2025-11-06,3,Wrong Product
RET0004464,ORD0022010,PRD00931,2026-01-27,1,Size/Compatibility
RET0004465,ORD0047080,PRD00955,2026-03-06,2,Late Delivery
RET0004466,ORD0029683,PRD00968,2025-10-26,2,Changed Mind
RET0004467,ORD0000890,PRD00072,2026-08-06,3,Size/Compatibility
RET0004468,ORD0014905,PRD00792,2026-02-08,2,Late Delivery
RET0004469,ORD0032696,PRD00545,2025-07-03,2,Changed Mind
RET0004470,ORD0001071,PRD00854,2025-08-24,1,Damaged
RET0004471,ORD0027538,PRD00561,2025-01-29,3,Damaged
RET0004472,ORD0007956,PRD00744,2025-11-18,2,Size/Compatibility
RET0004473,ORD0014172,PRD00387,2025-07-28,3,Damaged
RET0004474,ORD0021916,PRD00246,2025-08-13,2,Defective
RET0004475,ORD0008672,PRD00349,2026-05-08,1,Size/Compatibility
RET0004476,ORD0032211,PRD00208,2025-01-24,1,Late Delivery
RET0004477,ORD0004073,PRD00308,2026-03-11,2,Damaged
RET0004478,ORD0042620,PRD00357,2025-08-07,3,Wrong Product
RET0004479,ORD0029059,PRD00046,2025-11-14,3,Changed Mind
RET0004480,ORD0003912,PRD00965,2025-03-13,1,Size/Compatibility
RET0004481,ORD0000490,PRD00119,2026-02-13,1,Changed Mind
RET0004482,ORD0002845,PRD00540,2026-08-14,3,Size/Compatibility
RET0004483,ORD0044601,PRD00169,2026-01-31,2,Damaged
RET0004484,ORD0044621,PRD00638,2025-04-20,2,Size/Compatibility
RET0004485,ORD0019888,PRD00210,2026-01-03,2,Late Delivery
RET0004486,ORD0034372,PRD00610,2026-05-04,3,Size/Compatibility
RET0004487,ORD0023484,PRD01000,2026-04-07,1,Late Delivery
RET0004488,ORD0022241,PRD00027,2025-06-23,1,Defective
RET0004489,ORD0014660,PRD00866,2026-07-31,3,Size/Compatibility
RET0004490,ORD0021722,PRD00162,2026-05-19,1,Changed Mind
RET0004491,ORD0014425,PRD00515,2025-03-03,1,Wrong Product
RET0004492,ORD0023308,PRD00029,2026-03-11,1,Size/Compatibility
RET0004493,ORD0037260,PRD00866,2025-10-18,3,Wrong Product
RET0004494,ORD0012397,PRD00006,2025-07-17,1,Defective
RET0004495,ORD0004520,PRD00504,2025-02-22,2,Wrong Product
RET0004496,ORD0049185,PRD00245,2026-06-09,1,Late Delivery
RET0004497,ORD0002050,PRD00703,2026-03-07,2,Defective
RET0004498,ORD0031681,PRD00634,2025-03-06,1,Late Delivery
RET0004499,ORD0027939,PRD00069,2025-03-22,2,Changed Mind
RET0004500,ORD0023482,PRD00168,2025-07-03,2,Damaged
RET0004501,ORD0009550,PRD00694,2025-02-04,2,Changed Mind
RET0004502,ORD0015758,PRD00966,2026-07-13,2,Wrong Product
RET0004503,ORD0015782,PRD00395,2025-05-22,2,Size/Compatibility
RET0004504,ORD0038756,PRD00913,2025-02-27,1,Late Delivery
RET0004505,ORD0032234,PRD00909,2025-02-15,1,Late Delivery
RET0004506,ORD0018223,PRD00870,2026-01-10,2,Size/Compatibility
RET0004507,ORD0000607,PRD00404,2026-06-08,3,Late Delivery
RET0004508,ORD0007243,PRD00241,2025-06-17,3,Late Delivery
RET0004509,ORD0016436,PRD00953,2025-05-11,1,Late Delivery
RET0004510,ORD0000316,PRD00840,2025-08-17,1,Late Delivery
RET0004511,ORD0033496,PRD00515,2025-05-27,2,Defective
RET0004512,ORD0048500,PRD00032,2026-02-11,2,Damaged
RET0004513,ORD0040951,PRD00515,2026-03-13,1,Defective
RET0004514,ORD0001571,PRD00466,2025-01-08,1,Changed Mind
RET0004515,ORD0039788,PRD00345,2025-06-24,2,Defective
RET0004516,ORD0017043,PRD00879,2026-06-14,1,Wrong Product
RET0004517,ORD0014705,PRD00615,2025-11-11,2,Changed Mind
RET0004518,ORD0043294,PRD00306,2026-06-12,1,Changed Mind
RET0004519,ORD0018512,PRD00410,2026-03-23,2,Defective
RET0004520,ORD0045657,PRD00166,2026-08-19,3,Changed Mind
RET0004521,ORD0048749,PRD00186,2026-08-14,1,Wrong Product
RET0004522,ORD0017198,PRD00838,2025-12-04,1,Changed Mind
RET0004523,ORD0032963,PRD00645,2025-12-25,3,Changed Mind
RET0004524,ORD0013922,PRD00548,2025-12-31,1,Late Delivery
RET0004525,ORD0009499,PRD00858,2026-01-25,1,Defective
RET0004526,ORD0001462,PRD00190,2025-11-24,2,Wrong Product
RET0004527,ORD0031333,PRD00236,2026-05-31,3,Damaged
RET0004528,ORD0036399,PRD00478,2026-03-29,1,Size/Compatibility
RET0004529,ORD0016956,PRD00395,2025-05-31,2,Damaged
RET0004530,ORD0020179,PRD00392,2026-07-20,1,Changed Mind
RET0004531,ORD0008728,PRD00422,2025-12-20,2,Damaged
RET0004532,ORD0042681,PRD00542,2025-09-05,2,Defective
RET0004533,ORD0011323,PRD00132,2025-04-22,1,Late Delivery
RET0004534,ORD0002715,PRD00543,2026-01-16,1,Defective
RET0004535,ORD0009170,PRD00300,2025-03-30,2,Changed Mind
RET0004536,ORD0000665,PRD00437,2025-09-11,2,Changed Mind
RET0004537,ORD0047987,PRD00621,2025-04-27,2,Late Delivery
RET0004538,ORD0030023,PRD00808,2026-08-12,3,Changed Mind
RET0004539,ORD0014636,PRD00229,2025-10-31,2,Changed Mind
RET0004540,ORD0021150,PRD00115,2025-08-04,1,Damaged
RET0004541,ORD0046622,PRD00113,2026-02-06,2,Changed Mind
RET0004542,ORD0034174,PRD00218,2025-02-22,1,Wrong Product
RET0004543,ORD0010588,PRD00558,2026-01-31,1,Changed Mind
RET0004544,ORD0026245,PRD00261,2025-02-03,3,Damaged
RET0004545,ORD0014828,PRD00061,2025-10-30,3,Changed Mind
RET0004546,ORD0044146,PRD00427,2025-02-05,3,Size/Compatibility
RET0004547,ORD0027101,PRD00604,2026-02-08,1,Damaged
RET0004548,ORD0005476,PRD00089,2026-05-03,2,Changed Mind
RET0004549,ORD0015065,PRD00997,2025-12-18,1,Size/Compatibility
RET0004550,ORD0035740,PRD00449,2026-04-05,3,Changed Mind
RET0004551,ORD0019818,PRD00110,2025-07-22,1,Defective
RET0004552,ORD0030005,PRD00426,2026-08-24,3,Defective
RET0004553,ORD0024345,PRD00008,2025-01-21,2,Wrong Product
RET0004554,ORD0047280,PRD00129,2026-02-26,3,Changed Mind
RET0004555,ORD0040884,PRD00414,2026-08-06,2,Late Delivery
RET0004556,ORD0031190,PRD00911,2025-12-14,3,Late Delivery
RET0004557,ORD0039178,PRD00324,2025-12-12,1,Changed Mind
RET0004558,ORD0037473,PRD00911,2026-03-26,1,Defective
