shipment_id,order_id,warehouse_id,shipment_date,delivery_date,carrier,status
SHP0023131,ORD0032625,WH010,2026-07-30,2026-08-03,DTDC,Delivered
SHP0023132,ORD0049374,WH009,2025-12-19,2025-12-22,Delhivery,Delivered
SHP0023133,ORD0031110,WH006,2025-09-10,2025-09-16,Delhivery,Delivered
SHP0023134,ORD0048944,WH009,2025-02-01,2025-02-08,XpressBees,Delivered
SHP0023135,ORD0043453,WH008,2025-10-29,2025-11-03,Ecom Express,Delivered
SHP0023136,ORD0043674,WH005,2025-04-08,2025-04-13,XpressBees,In Transit
SHP0023137,ORD0000413,WH008,2025-12-08,2025-12-15,Ecom Express,Delivered
SHP0023138,ORD0033512,WH008,2026-04-08,2026-04-13,Delhivery,Delivered
SHP0023139,ORD0048382,WH007,2025-10-07,2025-10-15,XpressBees,Delivered
SHP0023140,ORD0040192,WH010,2025-12-21,2025-12-26,BlueDart,Delivered
SHP0023141,ORD0039372,WH008,2025-09-13,2025-09-19,BlueDart,Delivered
SHP0023142,ORD0025715,WH009,2025-07-08,2025-07-09,XpressBees,Delivered
SHP0023143,ORD0022256,WH005,2026-01-29,2026-01-30,XpressBees,Delivered
SHP0023144,ORD0022011,WH008,2026-05-30,2026-06-05,BlueDart,Delivered
SHP0023145,ORD0022407,WH001,2025-03-30,2025-04-01,DTDC,Delivered
SHP0023146,ORD0033627,WH010,2025-09-08,2025-09-11,XpressBees,In Transit
SHP0023147,ORD0026573,WH009,2026-04-24,2026-05-01,DTDC,Delivered
SHP0023148,ORD0022494,WH010,2026-06-26,2026-07-03,Delhivery,Delivered
SHP0023149,ORD0022912,WH004,2025-03-30,2025-04-07,BlueDart,Delivered
SHP0023150,ORD0004746,WH002,2025-02-06,2025-02-08,XpressBees,Delivered
SHP0023151,ORD0028157,WH008,2025-09-20,2025-09-25,BlueDart,Delayed
SHP0023152,ORD0006715,WH003,2025-07-19,2025-07-21,XpressBees,In Transit
SHP0023153,ORD0001294,WH006,2026-06-19,2026-06-22,DTDC,Delivered
SHP0023154,ORD0030223,WH005,2025-11-21,2025-11-24,BlueDart,Delivered
SHP0023155,ORD0006669,WH010,2026-01-16,2026-01-17,XpressBees,Delivered
SHP0023156,ORD0002192,WH003,2026-03-12,2026-03-15,Delhivery,Delivered
SHP0023157,ORD0019734,WH001,2026-02-26,2026-03-04,Delhivery,Delivered
SHP0023158,ORD0028959,WH002,2026-01-18,2026-01-19,Ecom Express,Delivered
SHP0023159,ORD0021989,WH003,2025-07-20,2025-07-26,XpressBees,Delayed
SHP0023160,ORD0022037,WH004,2026-07-24,2026-07-25,Delhivery,Delayed
SHP0023161,ORD0039312,WH006,2026-08-17,2026-08-23,BlueDart,Delivered
SHP0023162,ORD0004061,WH007,2025-04-14,2025-04-17,Ecom Express,Delivered
SHP0023163,ORD0028816,WH005,2026-06-26,2026-07-02,Ecom Express,Delivered
SHP0023164,ORD0042042,WH002,2025-01-02,2025-01-03,DTDC,In Transit
SHP0023165,ORD0004282,WH010,2026-04-18,2026-04-23,XpressBees,Delivered
SHP0023166,ORD0037876,WH006,2025-08-04,2025-08-09,XpressBees,In Transit
SHP0023167,ORD0048903,WH007,2025-12-30,2026-01-05,XpressBees,Delivered
SHP0023168,ORD0013145,WH007,2026-05-26,2026-05-31,Ecom Express,Delivered
SHP0023169,ORD0041859,WH010,2025-06-15,2025-06-16,XpressBees,Delivered
SHP0023170,ORD0002535,WH001,2026-07-27,2026-07-28,XpressBees,In Transit
SHP0023171,ORD0028572,WH003,2025-01-31,2025-02-02,Ecom Express,Delivered
SHP0023172,ORD0032900,WH002,2025-08-19,2025-08-26,BlueDart,Delivered
SHP0023173,ORD0042882,WH003,2026-08-15,2026-08-20,Ecom Express,Delivered
SHP0023174,ORD0035364,WH003,2025-08-11,2025-08-18,BlueDart,Delivered
SHP0023175,ORD0043709,WH007,2026-06-13,2026-06-17,XpressBees,In Transit
SHP0023176,ORD0000479,WH007,2025-03-13,2025-03-14,DTDC,Delivered
SHP0023177,ORD0049126,WH008,2026-07-19,2026-07-24,Delhivery,Delivered
SHP0023178,ORD0020580,WH001,2025-09-14,2025-09-16,BlueDart,Delivered
SHP0023179,ORD0035089,WH002,2025-07-09,2025-07-10,Ecom Express,Delivered
SHP0023180,ORD0030619,WH003,2025-01-06,2025-01-11,BlueDart,Delivered
SHP0023181,ORD0047170,WH003,2025-02-21,2025-02-25,Delhivery,Delivered
SHP0023182,ORD0049551,WH004,2025-08-16,2025-08-19,DTDC,Delivered
SHP0023183,ORD0044759,WH008,2025-08-16,2025-08-23,DTDC,Delivered
SHP0023184,ORD0033910,WH010,2025-05-15,2025-05-17,BlueDart,Delivered
SHP0023185,ORD0018575,WH001,2025-07-11,2025-07-18,Ecom Express,Delivered
SHP0023186,ORD0003884,WH006,2025-07-27,2025-08-02,DTDC,Delivered
SHP0023187,ORD0001554,WH010,2026-01-23,2026-01-30,BlueDart,In Transit
SHP0023188,ORD0047747,WH002,2025-04-14,2025-04-21,BlueDart,Delivered
SHP0023189,ORD0003488,WH002,2025-11-20,2025-11-24,XpressBees,Delivered
SHP0023190,ORD0007963,WH001,2026-06-23,2026-06-25,Ecom Express,Delivered
SHP0023191,ORD0027036,WH008,2025-12-15,2025-12-16,XpressBees,In Transit
SHP0023192,ORD0014764,WH002,2026-03-30,2026-04-03,BlueDart,Delivered
SHP0023193,ORD0017043,WH005,2026-05-31,2026-06-01,Delhivery,Delivered
SHP0023194,ORD0000567,WH007,2025-02-16,2025-02-19,XpressBees,Delayed
SHP0023195,ORD0037981,WH004,2025-04-27,2025-05-04,DTDC,In Transit
SHP0023196,ORD0001566,WH001,2026-05-01,2026-05-02,BlueDart,In Transit
SHP0023197,ORD0032275,WH006,2025-05-24,2025-05-27,XpressBees,Delivered
SHP0023198,ORD0029845,WH005,2025-05-31,2025-06-02,DTDC,Delivered
SHP0023199,ORD0011969,WH009,2025-09-01,2025-09-09,Ecom Express,Delayed
SHP0023200,ORD0025856,WH005,2026-06-02,2026-06-10,BlueDart,In Transit
SHP0023201,ORD0008588,WH008,2026-08-12,2026-08-19,Ecom Express,In Transit
SHP0023202,ORD0001674,WH001,2025-01-10,2025-01-15,XpressBees,Delivered
SHP0023203,ORD0015146,WH002,2025-08-19,2025-08-21,Ecom Express,Delivered
SHP0023204,ORD0005540,WH005,2026-05-20,2026-05-23,Ecom Express,Delivered
SHP0023205,ORD0008345,WH005,2025-11-25,2025-11-29,Delhivery,Delivered
SHP0023206,ORD0004415,WH005,2026-08-26,2026-09-01,Ecom Express,In Transit
SHP0023207,ORD0018932,WH006,2025-06-06,2025-06-11,BlueDart,Delivered
SHP0023208,ORD0019518,WH007,2026-01-08,2026-01-09,Ecom Express,In Transit
SHP0023209,ORD0032886,WH004,2025-07-01,2025-07-02,Ecom Express,Delivered
SHP0023210,ORD0013295,WH002,2026-04-17,2026-04-24,Ecom Express,Delivered
SHP0023211,ORD0026492,WH006,2026-01-07,2026-01-08,Ecom Express,In Transit
SHP0023212,ORD0027960,WH007,2025-04-05,2025-04-09,Delhivery,Delivered
SHP0023213,ORD0017679,WH005,2026-03-22,2026-03-29,XpressBees,Delayed
SHP0023214,ORD0011492,WH002,2025-03-11,2025-03-12,DTDC,Delivered
SHP0023215,ORD0009927,WH009,2025-09-15,2025-09-18,Delhivery,In Transit
SHP0023216,ORD0020435,WH007,2025-06-30,2025-07-01,DTDC,Delivered
SHP0023217,ORD0004267,WH008,2026-06-20,2026-06-24,Ecom Express,Delivered
SHP0023218,ORD0040319,WH004,2026-04-02,2026-04-05,Delhivery,Delivered
SHP0023219,ORD0044227,WH007,2025-02-18,2025-02-24,XpressBees,Delivered
SHP0023220,ORD0013958,WH008,2025-09-26,2025-09-29,XpressBees,Delivered
SHP0023221,ORD0023919,WH001,2026-01-08,2026-01-10,Delhivery,Delivered
SHP0023222,ORD0028483,WH009,2025-04-29,2025-05-04,Ecom Express,Delivered
SHP0023223,ORD0016696,WH004,2026-06-16,2026-06-17,Delhivery,Delivered
SHP0023224,ORD0023258,WH001,2025-12-27,2025-12-29,XpressBees,Delivered
SHP0023225,ORD0014173,WH004,2026-08-08,2026-08-12,DTDC,Delayed
SHP0023226,ORD0011704,WH005,2026-03-15,2026-03-20,BlueDart,Delivered
SHP0023227,ORD0024272,WH010,2026-07-06,2026-07-10,Delhivery,Delivered
SHP0023228,ORD0007573,WH003,2026-03-03,2026-03-04,Delhivery,Delivered
SHP0023229,ORD0002148,WH004,2025-01-19,2025-01-24,DTDC,In Transit
SHP0023230,ORD0025782,WH006,2025-06-10,2025-06-17,Ecom Express,Delayed
SHP0023231,ORD0018871,WH005,2025-12-23,2025-12-26,BlueDart,Delivered
SHP0023232,ORD0014645,WH006,2026-04-12,2026-04-19,Ecom Express,Delivered
SHP0023233,ORD0026905,WH002,2026-06-09,2026-06-13,BlueDart,Delivered
SHP0023234,ORD0029082,WH001,2026-04-20,2026-04-24,Delhivery,Delivered
SHP0023235,ORD0028638,WH008,2026-03-27,2026-04-04,XpressBees,Delivered
SHP0023236,ORD0028543,WH005,2025-04-23,2025-04-29,Ecom Express,Delivered
SHP0023237,ORD0008935,WH010,2026-03-20,2026-03-22,XpressBees,Delayed
SHP0023238,ORD0026884,WH009,2025-07-25,2025-07-31,XpressBees,Delivered
SHP0023239,ORD0019569,WH008,2025-07-23,2025-07-31,BlueDart,Delivered
SHP0023240,ORD0012806,WH001,2026-02-08,2026-02-14,Delhivery,Delivered
SHP0023241,ORD0010411,WH007,2025-06-08,2025-06-12,Ecom Express,Delivered
SHP0023242,ORD0041508,WH005,2025-04-16,2025-04-21,BlueDart,Delivered
SHP0023243,ORD0016903,WH003,2025-07-15,2025-07-22,Delhivery,Delivered
SHP0023244,ORD0049997,WH001,2025-03-12,2025-03-15,Delhivery,Delivered
SHP0023245,ORD0042609,WH010,2025-01-01,2025-01-05,Delhivery,Delivered
SHP0023246,ORD0008768,WH010,2025-12-12,2025-12-18,Ecom Express,In Transit
SHP0023247,ORD0039421,WH005,2026-03-10,2026-03-18,Delhivery,Delivered
SHP0023248,ORD0038281,WH009,2026-07-05,2026-07-12,XpressBees,Delivered
SHP0023249,ORD0045477,WH009,2025-04-18,2025-04-19,Ecom Express,Delivered
SHP0023250,ORD0028445,WH009,2025-01-26,2025-01-29,Delhivery,Delivered
SHP0023251,ORD0011516,WH004,2025-08-28,2025-09-01,BlueDart,Delivered
SHP0023252,ORD0022133,WH006,2026-01-12,2026-01-19,Delhivery,Delivered
SHP0023253,ORD0008297,WH006,2025-12-28,2025-12-29,Delhivery,In Transit
SHP0023254,ORD0040329,WH006,2026-01-22,2026-01-29,BlueDart,In Transit
SHP0023255,ORD0049712,WH007,2025-07-24,2025-07-27,XpressBees,Delivered
SHP0023256,ORD0037456,WH006,2026-05-11,2026-05-13,BlueDart,Delivered
SHP0023257,ORD0011262,WH003,2026-02-08,2026-02-14,XpressBees,Delivered
SHP0023258,ORD0005834,WH002,2025-05-13,2025-05-14,DTDC,Delivered
SHP0023259,ORD0026044,WH003,2025-04-11,2025-04-15,DTDC,Delivered
SHP0023260,ORD0039978,WH006,2025-01-10,2025-01-15,XpressBees,Delayed
SHP0023261,ORD0036403,WH006,2025-02-19,2025-02-21,BlueDart,Delivered
SHP0023262,ORD0009655,WH002,2025-01-29,2025-02-06,Ecom Express,Delivered
SHP0023263,ORD0037672,WH006,2025-07-25,2025-07-30,XpressBees,Delivered
SHP0023264,ORD0007864,WH004,2025-09-16,2025-09-21,Ecom Express,Delivered
SHP0023265,ORD0041471,WH008,2026-08-16,2026-08-18,Ecom Express,In Transit
SHP0023266,ORD0000044,WH003,2026-07-09,2026-07-17,Delhivery,Delivered
SHP0023267,ORD0042438,WH009,2025-04-13,2025-04-19,Ecom Express,Delivered
SHP0023268,ORD0043608,WH007,2025-09-07,2025-09-14,Delhivery,Delivered
SHP0023269,ORD0000292,WH001,2026-02-21,2026-02-25,Ecom Express,Delivered
SHP0023270,ORD0022043,WH003,2025-10-11,2025-10-12,BlueDart,Delivered
SHP0023271,ORD0028560,WH008,2026-03-14,2026-03-17,Delhivery,Delivered
SHP0023272,ORD0002735,WH003,2025-05-08,2025-05-14,XpressBees,Delivered
SHP0023273,ORD0020318,WH009,2026-03-24,2026-03-30,XpressBees,Delivered
SHP0023274,ORD0027891,WH003,2026-06-08,2026-06-16,DTDC,Delivered
SHP0023275,ORD0011628,WH008,2026-04-16,2026-04-19,DTDC,Delivered
SHP0023276,ORD0001399,WH008,2025-10-10,2025-10-12,Ecom Express,Delivered
SHP0023277,ORD0002392,WH008,2026-06-29,2026-07-03,Delhivery,Delivered
SHP0023278,ORD0039066,WH005,2025-08-25,2025-08-30,BlueDart,In Transit
SHP0023279,ORD0001965,WH004,2025-02-12,2025-02-18,Ecom Express,Delivered
SHP0023280,ORD0027030,WH002,2026-07-04,2026-07-08,Ecom Express,Delivered
SHP0023281,ORD0013259,WH007,2025-01-30,2025-02-03,XpressBees,Delivered
SHP0023282,ORD0018285,WH010,2025-08-18,2025-08-24,Ecom Express,Delivered
SHP0023283,ORD0047298,WH008,2025-12-13,2025-12-17,Delhivery,Delivered
SHP0023284,ORD0019276,WH001,2025-02-10,2025-02-17,Delhivery,Delivered
SHP0023285,ORD0027208,WH006,2025-05-27,2025-05-30,Delhivery,Delivered
SHP0023286,ORD0011227,WH004,2025-09-14,2025-09-15,Ecom Express,Delivered
SHP0023287,ORD0043845,WH002,2026-04-25,2026-05-01,Delhivery,Delivered
SHP0023288,ORD0009254,WH009,2026-06-17,2026-06-20,BlueDart,Delivered
SHP0023289,ORD0022594,WH008,2026-05-25,2026-05-29,Delhivery,Delivered
SHP0023290,ORD0028176,WH008,2025-05-13,2025-05-18,Delhivery,Delivered
SHP0023291,ORD0008030,WH002,2025-09-05,2025-09-12,XpressBees,Delivered
SHP0023292,ORD0044345,WH005,2025-05-17,2025-05-22,XpressBees,Delivered
SHP0023293,ORD0016015,WH009,2026-07-28,2026-07-31,Ecom Express,Delivered
SHP0023294,ORD0002287,WH001,2025-03-29,2025-04-03,Ecom Express,Delivered
SHP0023295,ORD0009418,WH002,2025-01-18,2025-01-22,Ecom Express,Delivered
SHP0023296,ORD0032356,WH008,2025-12-13,2025-12-14,XpressBees,Delivered
SHP0023297,ORD0010398,WH009,2026-02-02,2026-02-05,Delhivery,Delivered
SHP0023298,ORD0002669,WH009,2025-01-23,2025-01-25,DTDC,Delivered
SHP0023299,ORD0011833,WH003,2025-06-14,2025-06-21,Delhivery,Delivered
SHP0023300,ORD0020808,WH004,2026-02-02,2026-02-04,DTDC,Delivered
SHP0023301,ORD0021703,WH007,2025-11-05,2025-11-10,DTDC,Delivered
SHP0023302,ORD0013596,WH005,2026-08-05,2026-08-06,DTDC,Delivered
SHP0023303,ORD0035167,WH001,2025-08-25,2025-09-01,BlueDart,In Transit
SHP0023304,ORD0026299,WH010,2025-06-18,2025-06-24,BlueDart,Delivered
SHP0023305,ORD0000548,WH004,2025-09-07,2025-09-14,Ecom Express,Delivered
SHP0023306,ORD0026121,WH002,2025-08-26,2025-09-03,BlueDart,Delivered
SHP0023307,ORD0018965,WH003,2025-04-21,2025-04-26,Ecom Express,Delivered
SHP0023308,ORD0015515,WH003,2026-02-11,2026-02-13,Ecom Express,Delivered
SHP0023309,ORD0008026,WH005,2026-02-26,2026-03-02,DTDC,Delayed
SHP0023310,ORD0018797,WH009,2025-03-26,2025-03-31,Delhivery,Delivered
SHP0023311,ORD0031823,WH001,2026-01-02,2026-01-10,DTDC,Delivered
SHP0023312,ORD0016573,WH003,2026-04-26,2026-04-29,DTDC,Delivered
SHP0023313,ORD0035105,WH008,2026-07-03,2026-07-07,XpressBees,Delivered
SHP0023314,ORD0005240,WH008,2025-06-15,2025-06-18,Ecom Express,Delivered
SHP0023315,ORD0026421,WH010,2025-06-19,2025-06-20,BlueDart,Delivered
SHP0023316,ORD0019544,WH008,2026-07-29,2026-08-05,Ecom Express,Delayed
SHP0023317,ORD0030124,WH005,2026-08-20,2026-08-27,DTDC,Delivered
SHP0023318,ORD0040736,WH003,2025-12-06,2025-12-14,DTDC,Delivered
SHP0023319,ORD0017068,WH008,2025-01-30,2025-02-04,BlueDart,Delivered
SHP0023320,ORD0042919,WH001,2026-08-17,2026-08-19,Ecom Express,Delivered
SHP0023321,ORD0045486,WH003,2025-02-19,2025-02-24,DTDC,Delivered
SHP0023322,ORD0032966,WH006,2025-12-16,2025-12-23,Ecom Express,Delivered
SHP0023323,ORD0035940,WH005,2025-12-08,2025-12-11,DTDC,Delivered
SHP0023324,ORD0049651,WH001,2025-08-14,2025-08-15,XpressBees,Delayed
SHP0023325,ORD0024146,WH005,2026-02-06,2026-02-13,Delhivery,Delayed
SHP0023326,ORD0035186,WH004,2025-08-18,2025-08-23,XpressBees,Delayed
SHP0023327,ORD0018816,WH009,2025-01-15,2025-01-23,Delhivery,Delivered
SHP0023328,ORD0018846,WH003,2025-03-13,2025-03-20,DTDC,Delivered
SHP0023329,ORD0024251,WH001,2026-04-11,2026-04-18,Delhivery,Delivered
SHP0023330,ORD0043295,WH001,2025-04-17,2025-04-24,Delhivery,Delayed
SHP0023331,ORD0049793,WH004,2026-06-25,2026-07-03,BlueDart,In Transit
SHP0023332,ORD0039884,WH001,2025-03-24,2025-03-31,XpressBees,Delivered
SHP0023333,ORD0026963,WH008,2025-12-04,2025-12-10,BlueDart,Delivered
SHP0023334,ORD0043496,WH002,2026-02-18,2026-02-19,BlueDart,Delivered
SHP0023335,ORD0040681,WH006,2025-06-30,2025-07-08,Ecom Express,Delivered
SHP0023336,ORD0046504,WH002,2025-10-20,2025-10-27,BlueDart,Delayed
SHP0023337,ORD0037335,WH003,2025-02-06,2025-02-12,Ecom Express,Delivered
SHP0023338,ORD0029142,WH008,2025-04-04,2025-04-06,DTDC,Delivered
SHP0023339,ORD0016817,WH002,2026-08-27,2026-09-03,DTDC,Delivered
SHP0023340,ORD0037638,WH005,2026-01-29,2026-02-02,Delhivery,Delivered
SHP0023341,ORD0002357,WH005,2026-04-10,2026-04-12,BlueDart,In Transit
SHP0023342,ORD0031677,WH004,2025-07-27,2025-08-03,Ecom Express,Delivered
SHP0023343,ORD0039273,WH005,2025-05-03,2025-05-04,XpressBees,Delivered
SHP0023344,ORD0037031,WH007,2026-05-22,2026-05-30,Delhivery,Delivered
SHP0023345,ORD0016562,WH004,2025-07-26,2025-07-27,DTDC,Delivered
SHP0023346,ORD0038681,WH003,2025-11-11,2025-11-17,XpressBees,Delivered
SHP0023347,ORD0023304,WH008,2025-03-06,2025-03-10,Delhivery,Delivered
SHP0023348,ORD0010104,WH010,2025-07-09,2025-07-17,Delhivery,Delivered
SHP0023349,ORD0039753,WH008,2025-03-08,2025-03-13,Ecom Express,Delivered
SHP0023350,ORD0000941,WH004,2026-05-07,2026-05-10,Delhivery,Delivered
SHP0023351,ORD0028549,WH004,2026-08-12,2026-08-13,Ecom Express,Delivered
SHP0023352,ORD0018219,WH010,2025-05-05,2025-05-09,XpressBees,Delivered
SHP0023353,ORD0018773,WH008,2025-02-21,2025-02-27,DTDC,Delivered
SHP0023354,ORD0046938,WH007,2026-06-29,2026-07-03,DTDC,Delivered
SHP0023355,ORD0048601,WH008,2026-08-08,2026-08-14,Ecom Express,Delivered
SHP0023356,ORD0049183,WH001,2025-02-02,2025-02-08,Delhivery,Delivered
SHP0023357,ORD0029323,WH009,2025-01-18,2025-01-20,Delhivery,Delivered
SHP0023358,ORD0014139,WH010,2026-04-19,2026-04-21,Ecom Express,Delivered
SHP0023359,ORD0020194,WH004,2025-02-01,2025-02-03,Ecom Express,Delivered
SHP0023360,ORD0011720,WH005,2026-02-16,2026-02-18,BlueDart,Delivered
SHP0023361,ORD0017251,WH009,2026-07-15,2026-07-16,Ecom Express,Delivered
SHP0023362,ORD0049768,WH005,2025-02-05,2025-02-08,Delhivery,Delivered
SHP0023363,ORD0013584,WH004,2026-02-14,2026-02-18,Delhivery,Delivered
SHP0023364,ORD0005095,WH005,2025-06-02,2025-06-10,Delhivery,Delayed
SHP0023365,ORD0030478,WH007,2025-06-22,2025-06-25,BlueDart,Delivered
SHP0023366,ORD0002096,WH005,2025-11-12,2025-11-17,XpressBees,Delivered
SHP0023367,ORD0045734,WH003,2026-07-05,2026-07-13,DTDC,Delayed
SHP0023368,ORD0011992,WH010,2025-08-23,2025-08-29,DTDC,Delivered
SHP0023369,ORD0005879,WH006,2025-01-20,2025-01-28,BlueDart,Delivered
SHP0023370,ORD0024119,WH009,2025-08-02,2025-08-04,XpressBees,Delivered
SHP0023371,ORD0004157,WH009,2025-08-14,2025-08-20,Delhivery,Delivered
SHP0023372,ORD0042704,WH010,2025-12-19,2025-12-24,BlueDart,Delivered
SHP0023373,ORD0000609,WH007,2025-06-06,2025-06-09,BlueDart,Delivered
SHP0023374,ORD0042610,WH009,2026-06-16,2026-06-24,DTDC,Delivered
SHP0023375,ORD0011156,WH003,2026-05-28,2026-05-30,Ecom Express,Delivered
SHP0023376,ORD0024862,WH010,2026-06-02,2026-06-05,DTDC,Delivered
SHP0023377,ORD0027972,WH008,2026-01-23,2026-01-30,DTDC,Delivered
SHP0023378,ORD0007810,WH001,2025-04-01,2025-04-08,Delhivery,Delivered
SHP0023379,ORD0000864,WH001,2025-08-26,2025-08-31,BlueDart,Delivered
SHP0023380,ORD0020227,WH010,2025-09-02,2025-09-06,Ecom Express,Delivered
SHP0023381,ORD0013686,WH010,2025-06-21,2025-06-27,Delhivery,Delayed
SHP0023382,ORD0015120,WH008,2025-05-26,2025-06-03,BlueDart,Delivered
SHP0023383,ORD0003142,WH010,2026-08-03,2026-08-09,BlueDart,Delivered
SHP0023384,ORD0040570,WH007,2025-03-19,2025-03-27,BlueDart,In Transit
SHP0023385,ORD0045992,WH005,2025-04-21,2025-04-23,DTDC,Delivered
SHP0023386,ORD0046384,WH001,2026-06-24,2026-07-01,Ecom Express,Delivered
SHP0023387,ORD0033615,WH006,2025-10-08,2025-10-15,Ecom Express,In Transit
SHP0023388,ORD0029147,WH004,2026-07-15,2026-07-16,Ecom Express,Delivered
SHP0023389,ORD0016216,WH005,2025-01-07,2025-01-12,BlueDart,Delivered
SHP0023390,ORD0040246,WH002,2025-10-17,2025-10-23,Delhivery,Delivered
SHP0023391,ORD0020856,WH007,2025-03-11,2025-03-18,DTDC,Delivered
SHP0023392,ORD0020547,WH005,2026-04-22,2026-04-29,DTDC,In Transit
SHP0023393,ORD0026612,WH002,2026-07-16,2026-07-24,XpressBees,In Transit
SHP0023394,ORD0033979,WH010,2025-09-20,2025-09-23,BlueDart,Delivered
SHP0023395,ORD0034131,WH003,2026-03-02,2026-03-06,Delhivery,In Transit
SHP0023396,ORD0036767,WH008,2025-05-07,2025-05-11,XpressBees,Delivered
SHP0023397,ORD0001889,WH004,2025-06-23,2025-06-26,Delhivery,Delivered
SHP0023398,ORD0035121,WH004,2025-04-07,2025-04-15,BlueDart,In Transit
SHP0023399,ORD0038953,WH002,2026-06-09,2026-06-15,Delhivery,Delivered
SHP0023400,ORD0005564,WH010,2026-08-14,2026-08-15,Delhivery,Delivered
SHP0023401,ORD0017570,WH008,2026-03-12,2026-03-13,Delhivery,Delivered
SHP0023402,ORD0022804,WH009,2025-12-20,2025-12-23,BlueDart,Delivered
SHP0023403,ORD0000036,WH010,2026-01-24,2026-01-25,DTDC,Delayed
SHP0023404,ORD0023612,WH008,2026-03-04,2026-03-10,XpressBees,Delayed
SHP0023405,ORD0004337,WH001,2025-06-09,2025-06-16,BlueDart,Delivered
SHP0023406,ORD0011709,WH008,2026-04-03,2026-04-06,BlueDart,Delivered
SHP0023407,ORD0030335,WH008,2025-05-07,2025-05-12,DTDC,In Transit
SHP0023408,ORD0037112,WH005,2026-02-21,2026-02-24,BlueDart,In Transit
SHP0023409,ORD0004103,WH010,2026-07-10,2026-07-15,Ecom Express,Delivered
SHP0023410,ORD0039578,WH005,2026-01-19,2026-01-23,Delhivery,Delivered
SHP0023411,ORD0048949,WH009,2025-01-21,2025-01-25,BlueDart,In Transit
SHP0023412,ORD0018242,WH006,2025-10-01,2025-10-07,BlueDart,Delivered
SHP0023413,ORD0037450,WH007,2026-08-25,2026-08-28,BlueDart,Delivered
SHP0023414,ORD0020018,WH008,2025-08-31,2025-09-01,XpressBees,Delivered
SHP0023415,ORD0001619,WH004,2026-05-09,2026-05-12,Delhivery,Delivered
SHP0023416,ORD0035649,WH003,2025-06-14,2025-06-18,XpressBees,In Transit
SHP0023417,ORD0039654,WH010,2025-10-30,2025-11-02,DTDC,Delivered
SHP0023418,ORD0006389,WH005,2025-11-02,2025-11-08,XpressBees,Delayed
SHP0023419,ORD0023176,WH006,2025-09-25,2025-09-27,DTDC,Delivered
SHP0023420,ORD0041403,WH007,2025-07-17,2025-07-22,Delhivery,Delayed
SHP0023421,ORD0028281,WH006,2026-01-23,2026-01-31,DTDC,Delivered
SHP0023422,ORD0025732,WH001,2025-01-24,2025-01-28,DTDC,Delivered
SHP0023423,ORD0045530,WH006,2025-11-04,2025-11-12,Ecom Express,Delivered
SHP0023424,ORD0032966,WH009,2026-01-16,2026-01-22,Delhivery,Delivered
SHP0023425,ORD0026576,WH005,2025-07-06,2025-07-11,Delhivery,Delivered
SHP0023426,ORD0008466,WH002,2026-07-08,2026-07-14,Ecom Express,Delayed
SHP0023427,ORD0012398,WH002,2025-08-22,2025-08-29,XpressBees,Delivered
SHP0023428,ORD0022007,WH006,2025-07-06,2025-07-09,XpressBees,Delivered
SHP0023429,ORD0034390,WH004,2026-07-14,2026-07-15,Ecom Express,Delivered
SHP0023430,ORD0044491,WH004,2026-05-02,2026-05-10,BlueDart,Delivered
SHP0023431,ORD0025113,WH007,2025-07-30,2025-08-06,Delhivery,Delivered
SHP0023432,ORD0016803,WH006,2026-08-01,2026-08-03,Delhivery,Delivered
SHP0023433,ORD0035675,WH009,2025-12-06,2025-12-10,Ecom Express,Delivered
SHP0023434,ORD0008901,WH003,2025-09-25,2025-10-01,XpressBees,Delivered
SHP0023435,ORD0000142,WH009,2025-01-21,2025-01-24,Ecom Express,In Transit
SHP0023436,ORD0021508,WH002,2026-08-19,2026-08-21,Delhivery,Delayed
SHP0023437,ORD0000556,WH004,2026-05-01,2026-05-02,Delhivery,Delivered
SHP0023438,ORD0031020,WH002,2025-05-29,2025-06-01,Ecom Express,Delivered
SHP0023439,ORD0015927,WH007,2025-07-20,2025-07-28,DTDC,Delayed
SHP0023440,ORD0021937,WH004,2025-11-22,2025-11-23,Ecom Express,Delivered
SHP0023441,ORD0006382,WH008,2026-05-10,2026-05-11,Delhivery,Delivered
SHP0023442,ORD0047095,WH003,2026-04-21,2026-04-23,DTDC,In Transit
SHP0023443,ORD0018198,WH004,2025-01-06,2025-01-08,Ecom Express,Delivered
SHP0023444,ORD0029852,WH004,2026-04-15,2026-04-19,DTDC,Delivered
SHP0023445,ORD0036721,WH003,2026-03-08,2026-03-12,Ecom Express,Delivered
SHP0023446,ORD0044634,WH008,2026-02-04,2026-02-07,DTDC,Delivered
SHP0023447,ORD0014466,WH004,2025-10-04,2025-10-05,DTDC,Delivered
SHP0023448,ORD0047091,WH005,2025-07-19,2025-07-25,BlueDart,Delivered
SHP0023449,ORD0041804,WH001,2025-05-29,2025-05-30,Ecom Express,Delivered
SHP0023450,ORD0026267,WH007,2025-05-31,2025-06-05,DTDC,Delivered
SHP0023451,ORD0041570,WH006,2025-04-13,2025-04-19,Delhivery,Delivered
SHP0023452,ORD0009640,WH006,2026-05-18,2026-05-23,Delhivery,Delivered
SHP0023453,ORD0028993,WH006,2026-06-17,2026-06-19,Ecom Express,In Transit
