purchase_order_id,supplier_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,status
PO0006249,SUP0083,WH002,2025-05-17,2025-05-27,2025-05-28,Delivered
PO0006250,SUP0046,WH006,2025-04-05,2025-04-12,2025-04-15,Delivered
PO0006251,SUP0045,WH007,2026-03-10,2026-03-19,2026-03-19,Delivered
PO0006252,SUP0065,WH010,2026-01-30,2026-02-01,2026-02-01,Cancelled
PO0006253,SUP0043,WH006,2026-01-13,2026-01-18,2026-01-19,Delivered
PO0006254,SUP0082,WH002,2025-11-26,2025-11-29,2025-11-29,Delivered
PO0006255,SUP0035,WH009,2025-11-18,2025-11-23,2025-11-23,Delivered
PO0006256,SUP0067,WH007,2026-05-22,2026-05-26,2026-05-28,Delivered
PO0006257,SUP0009,WH002,2025-03-27,2025-04-10,2025-04-12,Delivered
PO0006258,SUP0094,WH006,2025-08-22,2025-08-24,2025-08-24,Delivered
PO0006259,SUP0014,WH006,2025-09-22,2025-10-03,2025-10-05,Delivered
PO0006260,SUP0010,WH006,2026-08-08,2026-08-20,2026-08-20,Delivered
PO0006261,SUP0078,WH001,2025-11-24,2025-11-28,2025-11-28,Delivered
PO0006262,SUP0078,WH005,2025-04-14,2025-04-28,2025-04-28,Delivered
PO0006263,SUP0062,WH005,2026-07-09,2026-07-21,2026-07-23,Delivered
PO0006264,SUP0034,WH008,2025-06-13,2025-06-22,2025-06-25,Delivered
PO0006265,SUP0083,WH005,2025-10-18,2025-10-20,2025-10-21,Delivered
PO0006266,SUP0035,WH007,2026-08-18,2026-08-20,2026-08-21,Delivered
PO0006267,SUP0026,WH009,2025-07-28,2025-08-03,2025-08-03,Delivered
PO0006268,SUP0020,WH007,2026-01-02,2026-01-07,2026-01-07,Delivered
PO0006269,SUP0033,WH010,2025-11-30,2025-12-09,2025-12-14,Delivered
PO0006270,SUP0057,WH001,2026-08-20,2026-08-26,2026-08-26,Delivered
PO0006271,SUP0094,WH001,2026-06-26,2026-07-08,2026-07-10,Delivered
PO0006272,SUP0024,WH002,2026-05-21,2026-05-29,2026-06-03,Delivered
PO0006273,SUP0033,WH007,2026-08-11,2026-08-19,2026-08-21,Delivered
PO0006274,SUP0044,WH010,2025-04-09,2025-04-22,2025-04-27,Delivered
PO0006275,SUP0037,WH009,2025-12-22,2026-01-04,2026-01-04,Cancelled
PO0006276,SUP0051,WH009,2026-08-13,2026-08-20,2026-08-22,Delivered
PO0006277,SUP0021,WH004,2025-06-15,2025-06-26,2025-06-26,Delivered
PO0006278,SUP0083,WH004,2025-09-19,2025-09-26,2025-09-26,Delivered
PO0006279,SUP0072,WH003,2026-08-17,2026-08-19,2026-08-19,Delivered
PO0006280,SUP0066,WH006,2026-08-21,2026-08-29,,In Transit
PO0006281,SUP0097,WH005,2025-02-27,2025-03-13,2025-03-13,Delivered
PO0006282,SUP0081,WH009,2025-11-15,2025-11-18,2025-11-20,Delivered
PO0006283,SUP0065,WH002,2026-03-29,2026-04-04,2026-04-04,Delivered
PO0006284,SUP0059,WH006,2025-12-16,2025-12-20,2025-12-20,Delivered
PO0006285,SUP0054,WH007,2025-05-04,2025-05-14,2025-05-14,Delivered
PO0006286,SUP0093,WH005,2026-01-09,2026-01-15,2026-01-15,Delivered
PO0006287,SUP0082,WH001,2025-04-14,2025-04-24,2025-04-24,Delivered
PO0006288,SUP0026,WH009,2025-05-01,2025-05-06,2025-05-08,Delivered
PO0006289,SUP0054,WH010,2026-06-03,2026-06-16,2026-06-19,Delivered
PO0006290,SUP0055,WH003,2025-08-15,2025-08-29,2025-08-29,Delivered
PO0006291,SUP0058,WH007,2026-03-05,2026-03-16,2026-03-24,Delivered
PO0006292,SUP0008,WH010,2025-04-05,2025-04-07,2025-04-10,Delivered
PO0006293,SUP0095,WH003,2025-02-23,2025-03-09,2025-03-09,Delivered
PO0006294,SUP0058,WH006,2025-08-27,2025-09-09,2025-09-09,Delivered
PO0006295,SUP0082,WH002,2026-06-26,2026-07-04,2026-07-06,Delivered
PO0006296,SUP0056,WH003,2025-12-26,2026-01-01,2026-01-03,Delivered
PO0006297,SUP0049,WH006,2025-11-02,2025-11-10,2025-11-10,Delivered
PO0006298,SUP0048,WH008,2025-08-13,2025-08-16,2025-08-16,Delivered
PO0006299,SUP0097,WH005,2026-01-21,2026-01-26,2026-01-26,Cancelled
PO0006300,SUP0032,WH008,2025-10-02,2025-10-14,2025-10-16,Delivered
PO0006301,SUP0095,WH009,2025-10-22,2025-10-24,2025-10-24,Delivered
PO0006302,SUP0045,WH004,2025-03-12,2025-03-17,2025-03-19,Delivered
PO0006303,SUP0087,WH004,2025-07-13,2025-07-27,2025-07-30,Delivered
PO0006304,SUP0051,WH004,2026-07-25,2026-08-05,2026-08-08,Delivered
PO0006305,SUP0097,WH004,2025-06-18,2025-06-20,2025-06-20,Delivered
PO0006306,SUP0005,WH007,2025-12-19,2026-01-01,2026-01-01,Delivered
PO0006307,SUP0009,WH003,2026-03-19,2026-03-25,2026-03-28,Delivered
PO0006308,SUP0088,WH001,2025-11-15,2025-11-28,2025-11-28,Delivered
PO0006309,SUP0067,WH005,2025-08-11,2025-08-14,2025-08-16,Delivered
PO0006310,SUP0051,WH008,2025-01-02,2025-01-16,2025-01-17,Delivered
PO0006311,SUP0041,WH005,2025-12-12,2025-12-18,2025-12-20,Delivered
PO0006312,SUP0001,WH006,2025-01-25,2025-01-27,2025-02-01,Delivered
PO0006313,SUP0067,WH002,2025-08-06,2025-08-19,2025-08-22,Delivered
PO0006314,SUP0036,WH004,2025-07-26,2025-08-06,2025-08-08,Delivered
PO0006315,SUP0070,WH007,2025-12-05,2025-12-17,2025-12-20,Delivered
PO0006316,SUP0069,WH003,2026-05-09,2026-05-20,2026-05-20,Delivered
PO0006317,SUP0092,WH008,2026-07-22,2026-07-28,2026-07-28,Delivered
PO0006318,SUP0087,WH009,2026-03-01,2026-03-14,2026-03-17,Delivered
PO0006319,SUP0087,WH003,2025-05-11,2025-05-23,2025-05-23,Delivered
PO0006320,SUP0098,WH006,2026-01-12,2026-01-24,2026-01-24,Delivered
PO0006321,SUP0047,WH002,2026-06-12,2026-06-20,2026-06-22,Delivered
PO0006322,SUP0063,WH008,2025-09-17,2025-10-01,2025-10-06,Cancelled
PO0006323,SUP0100,WH001,2026-07-14,2026-07-26,2026-07-26,Delivered
PO0006324,SUP0080,WH010,2025-09-21,2025-10-01,2025-10-01,Delivered
PO0006325,SUP0060,WH001,2025-07-27,2025-08-01,2025-08-01,Delivered
PO0006326,SUP0025,WH008,2025-11-16,2025-11-22,2025-11-22,Delivered
PO0006327,SUP0071,WH007,2026-08-04,2026-08-18,2026-08-19,Delivered
PO0006328,SUP0066,WH005,2026-07-09,2026-07-23,2026-07-26,Delivered
PO0006329,SUP0078,WH007,2025-11-30,2025-12-06,2025-12-11,Delivered
PO0006330,SUP0071,WH005,2025-04-23,2025-04-28,2025-04-30,Delivered
PO0006331,SUP0001,WH010,2025-07-18,2025-08-01,2025-08-03,Delivered
PO0006332,SUP0010,WH008,2025-04-27,2025-05-10,2025-05-13,Cancelled
PO0006333,SUP0062,WH001,2025-09-17,2025-09-20,2025-09-20,Delivered
PO0006334,SUP0096,WH007,2026-02-03,2026-02-08,2026-02-08,Delivered
PO0006335,SUP0035,WH009,2026-04-21,2026-04-23,2026-04-24,Delivered
PO0006336,SUP0036,WH007,2025-08-25,2025-09-04,2025-09-05,Delivered
PO0006337,SUP0076,WH005,2025-08-08,2025-08-21,2025-08-21,Delivered
PO0006338,SUP0081,WH009,2025-06-19,2025-06-28,2025-06-28,Delivered
PO0006339,SUP0038,WH009,2025-03-25,2025-03-29,2025-04-03,Delivered
PO0006340,SUP0018,WH002,2025-08-15,2025-08-19,2025-08-19,Delivered
PO0006341,SUP0009,WH007,2025-04-21,2025-04-23,2025-04-23,Delivered
PO0006342,SUP0054,WH001,2025-03-23,2025-03-26,2025-03-27,Delivered
PO0006343,SUP0082,WH008,2025-04-21,2025-04-23,2025-04-23,Delivered
PO0006344,SUP0095,WH001,2025-07-04,2025-07-18,2025-07-21,Delivered
PO0006345,SUP0098,WH003,2025-01-05,2025-01-14,2025-01-14,Delivered
PO0006346,SUP0063,WH007,2025-02-14,2025-02-18,2025-02-18,Delivered
PO0006347,SUP0019,WH001,2025-10-16,2025-10-20,2025-10-21,Cancelled
PO0006348,SUP0100,WH004,2026-03-07,2026-03-16,2026-03-16,Delivered
PO0006349,SUP0074,WH005,2026-08-11,2026-08-24,2026-08-24,Cancelled
PO0006350,SUP0054,WH006,2025-02-04,2025-02-12,2025-02-14,Delivered
PO0006351,SUP0033,WH008,2025-05-25,2025-05-29,2025-05-29,Delivered
PO0006352,SUP0014,WH004,2025-02-10,2025-02-20,2025-02-20,Delivered
PO0006353,SUP0043,WH005,2025-05-23,2025-06-03,2025-06-04,Delivered
PO0006354,SUP0019,WH005,2025-05-27,2025-06-10,2025-06-10,Delivered
PO0006355,SUP0027,WH006,2026-03-23,2026-04-06,2026-04-14,Delivered
PO0006356,SUP0088,WH005,2025-10-07,2025-10-11,2025-10-13,Delivered
PO0006357,SUP0039,WH007,2025-07-17,2025-07-26,2025-07-26,Delivered
PO0006358,SUP0078,WH010,2026-08-15,2026-08-26,,In Transit
PO0006359,SUP0038,WH010,2025-09-20,2025-10-03,2025-10-08,Delivered
PO0006360,SUP0073,WH009,2026-07-07,2026-07-13,2026-07-13,Delivered
PO0006361,SUP0058,WH004,2026-04-24,2026-04-30,2026-04-30,Delivered
PO0006362,SUP0071,WH002,2025-10-27,2025-11-10,2025-11-10,Delivered
PO0006363,SUP0010,WH007,2025-11-07,2025-11-15,2025-11-15,Delivered
PO0006364,SUP0099,WH001,2026-05-01,2026-05-15,2026-05-15,Delivered
PO0006365,SUP0036,WH007,2025-11-04,2025-11-18,2025-11-18,Delivered
PO0006366,SUP0001,WH009,2025-12-03,2025-12-13,2025-12-13,Delivered
PO0006367,SUP0047,WH007,2025-06-20,2025-07-02,2025-07-03,Delivered
PO0006368,SUP0059,WH010,2025-09-22,2025-10-05,2025-10-05,Delivered
PO0006369,SUP0024,WH010,2025-05-04,2025-05-13,2025-05-15,Delivered
PO0006370,SUP0090,WH003,2025-04-30,2025-05-09,2025-05-10,Delivered
PO0006371,SUP0044,WH006,2025-07-30,2025-08-12,2025-08-13,Delivered
PO0006372,SUP0063,WH005,2025-01-24,2025-02-03,2025-02-03,Delivered
PO0006373,SUP0005,WH008,2025-01-18,2025-01-21,2025-01-23,Delivered
PO0006374,SUP0086,WH008,2026-05-30,2026-06-09,2026-06-17,Delivered
PO0006375,SUP0036,WH010,2026-02-22,2026-02-27,2026-03-02,Delivered
PO0006376,SUP0027,WH007,2026-08-17,2026-08-28,,In Transit
PO0006377,SUP0025,WH008,2025-01-30,2025-02-07,2025-02-09,Delivered
PO0006378,SUP0058,WH004,2025-03-01,2025-03-04,2025-03-04,Cancelled
PO0006379,SUP0056,WH003,2026-07-29,2026-08-10,2026-08-18,Delivered
PO0006380,SUP0037,WH004,2025-09-11,2025-09-25,2025-09-30,Delivered
PO0006381,SUP0083,WH007,2025-06-26,2025-07-02,2025-07-02,Delivered
PO0006382,SUP0093,WH002,2025-11-27,2025-12-06,2025-12-11,Delivered
PO0006383,SUP0055,WH008,2025-05-09,2025-05-23,2025-05-23,Delivered
PO0006384,SUP0007,WH007,2025-09-11,2025-09-15,2025-09-16,Delivered
PO0006385,SUP0059,WH003,2025-09-25,2025-10-09,2025-10-14,Delivered
PO0006386,SUP0099,WH010,2025-01-20,2025-01-29,2025-02-03,Delivered
PO0006387,SUP0082,WH007,2026-01-23,2026-01-29,2026-01-30,Delivered
PO0006388,SUP0084,WH010,2025-08-01,2025-08-15,2025-08-15,Delivered
PO0006389,SUP0080,WH004,2026-03-05,2026-03-07,2026-03-08,Delivered
PO0006390,SUP0089,WH009,2025-09-13,2025-09-19,2025-09-21,Delivered
PO0006391,SUP0100,WH009,2026-03-12,2026-03-21,2026-03-21,Delivered
PO0006392,SUP0089,WH007,2025-10-14,2025-10-26,2025-10-26,Delivered
PO0006393,SUP0003,WH003,2026-05-02,2026-05-16,2026-05-16,Delivered
PO0006394,SUP0005,WH005,2025-05-29,2025-06-02,2025-06-05,Delivered
PO0006395,SUP0020,WH002,2025-08-25,2025-08-27,2025-08-27,Delivered
PO0006396,SUP0066,WH007,2025-05-12,2025-05-19,2025-05-19,Delivered
PO0006397,SUP0086,WH004,2026-04-01,2026-04-13,2026-04-14,Delivered
PO0006398,SUP0003,WH001,2025-09-05,2025-09-09,2025-09-14,Delivered
PO0006399,SUP0052,WH010,2026-02-17,2026-02-27,2026-02-27,Delivered
PO0006400,SUP0017,WH003,2025-08-15,2025-08-27,2025-08-28,Delivered
PO0006401,SUP0020,WH003,2025-10-06,2025-10-10,2025-10-10,Delivered
PO0006402,SUP0098,WH007,2025-11-24,2025-12-06,2025-12-09,Delivered
PO0006403,SUP0098,WH002,2026-01-18,2026-01-24,2026-01-24,Delivered
PO0006404,SUP0097,WH007,2026-07-30,2026-08-02,2026-08-07,Delivered
PO0006405,SUP0094,WH002,2025-07-08,2025-07-10,2025-07-13,Delivered
PO0006406,SUP0008,WH006,2026-03-02,2026-03-04,2026-03-05,Delivered
PO0006407,SUP0016,WH006,2026-01-28,2026-01-31,2026-01-31,Delivered
PO0006408,SUP0072,WH007,2026-07-29,2026-08-01,2026-08-01,Delivered
PO0006409,SUP0004,WH002,2026-07-13,2026-07-18,2026-07-18,Delivered
PO0006410,SUP0039,WH010,2025-10-18,2025-10-23,2025-10-23,Delivered
PO0006411,SUP0004,WH002,2025-06-27,2025-07-02,2025-07-02,Delivered
PO0006412,SUP0089,WH009,2026-08-16,2026-08-21,2026-08-21,Delivered
PO0006413,SUP0041,WH006,2026-05-17,2026-05-25,2026-05-30,Delivered
PO0006414,SUP0042,WH010,2025-12-04,2025-12-11,2025-12-11,Cancelled
PO0006415,SUP0025,WH007,2025-12-14,2025-12-25,2025-12-30,Delivered
PO0006416,SUP0079,WH010,2026-02-14,2026-02-17,2026-02-18,Delivered
PO0006417,SUP0052,WH010,2025-05-16,2025-05-19,2025-05-20,Delivered
PO0006418,SUP0048,WH001,2026-08-25,2026-09-06,,In Transit
PO0006419,SUP0046,WH009,2025-06-19,2025-06-22,2025-06-22,Delivered
PO0006420,SUP0074,WH004,2026-03-02,2026-03-04,2026-03-04,Delivered
PO0006421,SUP0084,WH008,2026-06-11,2026-06-17,2026-06-25,Delivered
PO0006422,SUP0033,WH007,2025-08-08,2025-08-16,2025-08-19,Delivered
PO0006423,SUP0020,WH008,2025-01-18,2025-01-20,2025-01-20,Delivered
PO0006424,SUP0095,WH008,2025-12-17,2025-12-21,2025-12-21,Delivered
PO0006425,SUP0069,WH008,2025-07-05,2025-07-18,2025-07-18,Delivered
PO0006426,SUP0060,WH001,2026-08-01,2026-08-05,2026-08-05,Delivered
PO0006427,SUP0071,WH009,2026-03-12,2026-03-16,2026-03-21,Delivered
PO0006428,SUP0070,WH008,2026-04-20,2026-05-04,2026-05-04,Delivered
PO0006429,SUP0097,WH010,2026-03-18,2026-03-23,2026-03-23,Delivered
PO0006430,SUP0087,WH003,2026-03-25,2026-03-27,2026-03-27,Delivered
PO0006431,SUP0054,WH007,2025-08-08,2025-08-14,2025-08-14,Delivered
PO0006432,SUP0055,WH001,2026-04-04,2026-04-15,2026-04-15,Delivered
PO0006433,SUP0041,WH007,2025-05-24,2025-05-31,2025-06-05,Delivered
PO0006434,SUP0022,WH008,2025-02-20,2025-02-25,2025-02-25,Delivered
PO0006435,SUP0063,WH005,2025-01-12,2025-01-17,2025-01-17,Delivered
PO0006436,SUP0045,WH005,2025-02-27,2025-03-03,2025-03-03,Delivered
PO0006437,SUP0042,WH004,2025-09-27,2025-10-01,2025-10-06,Delivered
PO0006438,SUP0032,WH005,2025-11-19,2025-11-26,2025-11-26,Delivered
PO0006439,SUP0030,WH002,2026-05-23,2026-06-03,2026-06-06,Delivered
PO0006440,SUP0048,WH002,2025-04-15,2025-04-22,2025-04-27,Delivered
PO0006441,SUP0080,WH006,2026-04-27,2026-05-05,2026-05-05,Delivered
PO0006442,SUP0052,WH008,2026-05-02,2026-05-16,2026-05-21,Delivered
PO0006443,SUP0085,WH006,2025-11-22,2025-11-25,2025-11-28,Delivered
PO0006444,SUP0002,WH004,2025-05-26,2025-05-30,2025-06-02,Delivered
PO0006445,SUP0029,WH007,2025-07-23,2025-08-05,2025-08-07,Delivered
PO0006446,SUP0098,WH008,2026-05-06,2026-05-09,2026-05-09,Delivered
PO0006447,SUP0048,WH005,2025-11-21,2025-12-03,2025-12-03,Delivered
PO0006448,SUP0029,WH001,2025-07-22,2025-08-03,2025-08-06,Delivered
PO0006449,SUP0040,WH005,2025-10-13,2025-10-23,2025-10-23,Delivered
PO0006450,SUP0098,WH008,2025-10-14,2025-10-16,2025-10-16,Delivered
PO0006451,SUP0036,WH010,2025-07-25,2025-07-27,2025-07-27,Delivered
PO0006452,SUP0029,WH006,2026-05-10,2026-05-12,2026-05-13,Delivered
PO0006453,SUP0039,WH008,2025-03-22,2025-04-02,2025-04-03,Delivered
PO0006454,SUP0057,WH010,2026-08-11,2026-08-25,,In Transit
PO0006455,SUP0016,WH008,2025-01-08,2025-01-12,2025-01-14,Delivered
PO0006456,SUP0002,WH007,2026-03-12,2026-03-19,2026-03-24,Delivered
PO0006457,SUP0028,WH003,2026-08-19,2026-08-25,,In Transit
PO0006458,SUP0051,WH003,2026-01-10,2026-01-18,2026-01-23,Delivered
PO0006459,SUP0058,WH007,2025-04-12,2025-04-22,2025-04-22,Delivered
PO0006460,SUP0061,WH003,2026-06-11,2026-06-22,2026-06-25,Delivered
PO0006461,SUP0016,WH004,2025-03-12,2025-03-18,2025-03-19,Delivered
PO0006462,SUP0003,WH010,2025-01-24,2025-02-01,2025-02-01,Delivered
PO0006463,SUP0002,WH002,2026-03-02,2026-03-06,2026-03-08,Delivered
PO0006464,SUP0061,WH003,2026-01-06,2026-01-09,2026-01-10,Delivered
PO0006465,SUP0020,WH005,2026-01-25,2026-01-27,2026-01-27,Delivered
PO0006466,SUP0059,WH007,2025-02-04,2025-02-16,2025-02-16,Delivered
PO0006467,SUP0079,WH009,2025-02-09,2025-02-18,2025-02-18,Delivered
PO0006468,SUP0020,WH006,2025-04-05,2025-04-18,2025-04-23,Delivered
PO0006469,SUP0033,WH001,2025-12-04,2025-12-17,2025-12-17,Delivered
PO0006470,SUP0096,WH002,2026-04-09,2026-04-12,2026-04-14,Delivered
PO0006471,SUP0007,WH001,2025-01-17,2025-01-20,2025-01-21,Delivered
PO0006472,SUP0079,WH001,2025-05-11,2025-05-16,2025-05-18,Delivered
PO0006473,SUP0026,WH002,2026-01-16,2026-01-19,2026-01-19,Cancelled
PO0006474,SUP0050,WH010,2025-07-22,2025-07-30,2025-07-31,Delivered
PO0006475,SUP0052,WH008,2026-06-03,2026-06-17,2026-06-17,Delivered
PO0006476,SUP0040,WH005,2026-05-21,2026-05-23,2026-05-24,Delivered
PO0006477,SUP0089,WH004,2025-09-13,2025-09-19,2025-09-20,Delivered
PO0006478,SUP0100,WH010,2026-04-14,2026-04-24,2026-04-27,Delivered
PO0006479,SUP0020,WH006,2026-02-07,2026-02-17,2026-02-20,Delivered
PO0006480,SUP0005,WH001,2025-12-11,2025-12-23,2025-12-24,Delivered
PO0006481,SUP0093,WH003,2025-09-08,2025-09-19,2025-09-22,Delivered
PO0006482,SUP0098,WH002,2025-12-26,2026-01-06,2026-01-06,Delivered
PO0006483,SUP0052,WH006,2025-09-25,2025-10-04,2025-10-04,Delivered
PO0006484,SUP0072,WH006,2026-06-19,2026-06-23,2026-06-23,Delivered
PO0006485,SUP0019,WH006,2026-07-10,2026-07-18,2026-07-23,Delivered
PO0006486,SUP0099,WH010,2025-10-17,2025-10-22,2025-10-22,Delivered
PO0006487,SUP0046,WH006,2025-04-17,2025-04-23,2025-04-23,Delivered
PO0006488,SUP0091,WH010,2026-02-20,2026-03-06,2026-03-06,Delivered
PO0006489,SUP0035,WH008,2026-03-26,2026-04-02,2026-04-04,Delivered
PO0006490,SUP0097,WH005,2025-08-08,2025-08-10,2025-08-11,Delivered
PO0006491,SUP0073,WH002,2025-05-02,2025-05-12,2025-05-15,Delivered
PO0006492,SUP0037,WH008,2026-06-24,2026-07-05,2026-07-08,Delivered
PO0006493,SUP0047,WH010,2026-04-26,2026-05-09,2026-05-12,Delivered
PO0006494,SUP0035,WH002,2025-04-21,2025-05-03,2025-05-03,Delivered
PO0006495,SUP0091,WH006,2026-04-13,2026-04-20,2026-04-20,Delivered
PO0006496,SUP0004,WH002,2026-05-01,2026-05-07,2026-05-08,Delivered
PO0006497,SUP0001,WH003,2026-02-14,2026-02-23,2026-02-23,Delivered
PO0006498,SUP0088,WH006,2025-10-17,2025-10-21,2025-10-21,Delivered
PO0006499,SUP0094,WH003,2025-01-03,2025-01-11,2025-01-13,Delivered
PO0006500,SUP0030,WH002,2026-04-05,2026-04-10,2026-04-10,Delivered
PO0006501,SUP0026,WH001,2026-02-21,2026-03-05,2026-03-07,Delivered
PO0006502,SUP0099,WH006,2026-04-25,2026-05-06,2026-05-08,Delivered
PO0006503,SUP0097,WH006,2025-06-26,2025-06-28,2025-06-28,Delivered
PO0006504,SUP0012,WH008,2025-08-11,2025-08-23,2025-08-23,Delivered
PO0006505,SUP0063,WH009,2025-02-11,2025-02-13,2025-02-13,Delivered
PO0006506,SUP0081,WH003,2025-08-17,2025-08-23,2025-08-23,Delivered
PO0006507,SUP0011,WH001,2026-04-30,2026-05-04,2026-05-04,Delivered
PO0006508,SUP0042,WH004,2025-06-07,2025-06-10,2025-06-12,Cancelled
PO0006509,SUP0041,WH010,2026-05-09,2026-05-15,2026-05-18,Delivered
PO0006510,SUP0051,WH006,2026-04-12,2026-04-16,2026-04-17,Delivered
PO0006511,SUP0048,WH001,2025-02-24,2025-03-03,2025-03-08,Delivered
PO0006512,SUP0097,WH009,2025-09-08,2025-09-17,2025-09-17,Delivered
PO0006513,SUP0094,WH010,2025-06-17,2025-06-27,2025-06-27,Delivered
PO0006514,SUP0056,WH007,2026-04-06,2026-04-17,2026-04-17,Delivered
PO0006515,SUP0040,WH010,2026-03-09,2026-03-17,2026-03-17,Cancelled
PO0006516,SUP0012,WH007,2025-02-09,2025-02-22,2025-02-22,Delivered
PO0006517,SUP0041,WH008,2025-03-14,2025-03-21,2025-03-21,Delivered
PO0006518,SUP0022,WH007,2025-06-20,2025-06-23,2025-06-24,Delivered
PO0006519,SUP0072,WH008,2025-02-09,2025-02-18,2025-02-18,Delivered
PO0006520,SUP0095,WH004,2025-07-18,2025-07-24,2025-07-26,Delivered
PO0006521,SUP0010,WH007,2026-06-08,2026-06-14,2026-06-14,Delivered
PO0006522,SUP0068,WH008,2025-11-13,2025-11-15,2025-11-15,Delivered
PO0006523,SUP0080,WH006,2026-06-26,2026-07-06,2026-07-06,Delivered
PO0006524,SUP0094,WH008,2026-03-20,2026-03-27,2026-03-27,Delivered
PO0006525,SUP0079,WH006,2025-05-16,2025-05-30,2025-06-02,Delivered
PO0006526,SUP0081,WH008,2025-02-12,2025-02-19,2025-02-19,Delivered
PO0006527,SUP0076,WH009,2025-08-14,2025-08-28,2025-08-28,Delivered
PO0006528,SUP0011,WH006,2025-06-15,2025-06-21,2025-06-21,Delivered
PO0006529,SUP0094,WH009,2026-01-06,2026-01-20,2026-01-22,Delivered
PO0006530,SUP0024,WH009,2026-04-12,2026-04-24,2026-04-25,Delivered
PO0006531,SUP0005,WH001,2025-06-08,2025-06-13,2025-06-13,Delivered
PO0006532,SUP0047,WH009,2026-01-01,2026-01-11,2026-01-16,Delivered
PO0006533,SUP0034,WH006,2026-08-05,2026-08-12,2026-08-13,Delivered
PO0006534,SUP0049,WH006,2025-01-24,2025-01-29,2025-01-29,Delivered
PO0006535,SUP0022,WH002,2025-07-27,2025-08-06,2025-08-06,Delivered
PO0006536,SUP0017,WH002,2025-01-04,2025-01-13,2025-01-14,Cancelled
PO0006537,SUP0073,WH005,2025-08-09,2025-08-11,2025-08-11,Delivered
PO0006538,SUP0022,WH010,2025-11-10,2025-11-19,2025-11-19,Delivered
PO0006539,SUP0038,WH010,2026-08-23,2026-09-02,,In Transit
PO0006540,SUP0099,WH003,2026-03-10,2026-03-23,2026-03-23,Delivered
PO0006541,SUP0009,WH001,2025-08-15,2025-08-25,2025-08-25,Delivered
PO0006542,SUP0003,WH003,2026-06-17,2026-06-25,2026-06-25,Delivered
PO0006543,SUP0042,WH006,2025-02-10,2025-02-15,2025-02-15,Delivered
PO0006544,SUP0021,WH003,2025-04-08,2025-04-13,2025-04-21,Delivered
PO0006545,SUP0058,WH006,2025-09-08,2025-09-17,2025-09-17,Delivered
PO0006546,SUP0047,WH004,2025-12-24,2026-01-03,2026-01-03,Delivered
PO0006547,SUP0029,WH003,2025-09-19,2025-09-24,2025-09-24,Delivered
PO0006548,SUP0095,WH006,2025-04-05,2025-04-15,2025-04-15,Delivered
PO0006549,SUP0084,WH001,2025-06-18,2025-06-22,2025-06-24,Delivered
PO0006550,SUP0054,WH009,2025-04-23,2025-05-02,2025-05-02,Delivered
PO0006551,SUP0040,WH003,2025-08-02,2025-08-11,2025-08-11,Delivered
PO0006552,SUP0072,WH010,2026-05-20,2026-05-24,2026-05-25,Delivered
PO0006553,SUP0062,WH004,2025-01-14,2025-01-16,2025-01-16,Delivered
PO0006554,SUP0057,WH002,2025-03-31,2025-04-04,2025-04-07,Delivered
PO0006555,SUP0011,WH003,2025-08-25,2025-08-29,2025-09-03,Delivered
PO0006556,SUP0073,WH004,2026-04-25,2026-04-27,2026-04-27,Delivered
PO0006557,SUP0093,WH002,2025-01-09,2025-01-13,2025-01-14,Delivered
PO0006558,SUP0075,WH004,2026-06-28,2026-07-03,2026-07-03,Delivered
PO0006559,SUP0095,WH009,2025-06-20,2025-06-24,2025-06-24,Delivered
PO0006560,SUP0040,WH008,2026-07-12,2026-07-17,2026-07-17,Delivered
PO0006561,SUP0047,WH010,2026-06-13,2026-06-25,2026-06-30,Delivered
PO0006562,SUP0080,WH009,2025-06-20,2025-06-28,2025-06-28,Delivered
PO0006563,SUP0065,WH005,2026-04-24,2026-04-27,2026-04-29,Delivered
PO0006564,SUP0046,WH008,2026-05-16,2026-05-20,2026-05-20,Delivered
PO0006565,SUP0003,WH003,2025-09-09,2025-09-11,2025-09-13,Delivered
PO0006566,SUP0029,WH008,2025-08-09,2025-08-16,2025-08-19,Delivered
PO0006567,SUP0099,WH004,2025-04-18,2025-04-24,2025-04-29,Delivered
PO0006568,SUP0084,WH001,2026-08-04,2026-08-09,2026-08-11,Delivered
PO0006569,SUP0097,WH004,2025-01-04,2025-01-15,2025-01-16,Delivered
PO0006570,SUP0041,WH010,2026-07-23,2026-07-29,2026-07-29,Delivered
PO0006571,SUP0062,WH004,2026-08-09,2026-08-14,2026-08-15,Delivered
PO0006572,SUP0022,WH001,2025-11-04,2025-11-17,2025-11-17,Delivered
PO0006573,SUP0087,WH003,2025-01-31,2025-02-08,2025-02-08,Delivered
PO0006574,SUP0004,WH007,2025-12-08,2025-12-21,2025-12-22,Delivered
PO0006575,SUP0069,WH004,2025-01-15,2025-01-28,2025-01-28,Delivered
PO0006576,SUP0051,WH004,2025-10-29,2025-11-12,2025-11-12,Delivered
PO0006577,SUP0052,WH004,2025-11-16,2025-11-29,2025-11-29,Delivered
PO0006578,SUP0044,WH002,2026-03-13,2026-03-16,2026-03-16,Delivered
PO0006579,SUP0085,WH008,2025-10-29,2025-11-05,2025-11-05,Delivered
PO0006580,SUP0100,WH010,2026-03-16,2026-03-20,2026-03-20,Delivered
